"t","q2","q3","q4","mu1","mu2","mu3","mu4","r","beta_cc","beta_pp","c1","c2","c3","c4","d1","d2","d3","d4","births.deaths.ratio","idx","country"
2019,0.110833258420248,0.000950778402911708,0.000950778402911708,0.00860439633424238,0.0143618489151175,0.0129366106080207,0.0129366106080207,0.368503447767464,7.38391798465723,19.2194219235397,0.129506712978512,0.127171619709771,0.0699345067092547,0.0699345067092547,1.0405936405463,1.63373678598054,1.89499385146029,1.89499385146029,1.56429,1034,"Argentina"
2019,0.131894917121832,0.00105175588895568,0.00105175588895568,0.00610334344527087,0.0138233379977366,0.0129366106080207,0.0129366106080207,0.443640155319887,10.4767186291722,32.3705272203876,0.112154666409904,0.0897445095400709,0.058917395431982,0.058917395431982,1.3,1.6067467329752,2.36342481611145,2.36342481611145,1.56429,1035,"Argentina"
2019,0.0999908961060488,0.00117242576830729,0.00117242576830729,0.00766119207137677,0.012552865408656,0.0129366106080207,0.0129366106080207,0.45554511300626,10.2962799789044,33.2486816591424,0.105578399230438,0.0830243867044492,0.0530391397117006,0.0530391397117006,1.3,1.88597519024082,2.25204076090668,2.25204076090668,1.56429,1036,"Argentina"
2019,0.137283069042193,0.000843530654214104,0.000843530654214104,0.00859035198046591,0.0143206590852228,0.0129366106080207,0.0129366106080207,0.324773782111115,10.8001532261273,28.0665893291049,0.111868205579259,0.0636855011490933,0.0572486689938401,0.0572486689938401,0.833473103078846,1.9168745762113,2.71551844135205,2.71551844135205,1.56429,1037,"Argentina"
2019,0.0636676097618709,0.00108137020310519,0.00108137020310519,0.00880547628741079,0.0149729879174366,0.0129366106080207,0.0129366106080207,0.367953077279312,9.09123022995601,28.5738468573656,0.0871121510797661,0.0462056324301076,0.043710437489102,0.043710437489102,0.635152610230371,0.720817286937171,1.98792341158571,1.98792341158571,1.56429,1038,"Argentina"
2019,0.103304155025811,0.000957066673536623,0.000957066673536623,0.00566536608199369,0.0133179189804303,0.0129366106080207,0.0129366106080207,0.363744998163431,9.56331969811336,27.2823807728889,0.0913893190438331,0.04161158718492,0.0394180117304284,0.0394180117304284,0.690790692198286,0.977478567205457,2.16094000382466,2.16094000382466,1.56429,104,"Argentina"
2019,0.152373634090452,0.000755770889679516,0.000755770889679516,0.00834704749481555,0.0133033826755546,0.0129366106080207,0.0129366106080207,0.301093946216568,9.60325072744077,31.3667726114267,0.0785363356467244,0.0609856897599264,0.0397759706170155,0.0397759706170155,0.500446118680151,1.43786698156091,2.42585948618403,2.42585948618403,1.56429,1040,"Argentina"
2019,0.0665449205576972,0.00131955886136362,0.00131955886136362,0.00845056338926164,0.01364302115431,0.0129366106080207,0.0129366106080207,0.471131234885392,10.9802540846135,33.0533899599941,0.100609492420721,0.0803106062832768,0.0449830937634673,0.0449830937634673,0.773870761626158,2.12314369331964,2.35920666662213,2.35920666662213,1.56429,1041,"Argentina"
2019,0.1665472189668,0.000810866613576717,0.000810866613576717,0.00745426576054827,0.0128302048906372,0.0129366106080207,0.0129366106080207,0.358038243719651,6.79011685899917,25.2414250612561,0.0952095415541155,0.0698432954943269,0.0563942027123944,0.0563942027123944,0.461296218107146,1.20312383862654,1.47072269920574,1.47072269920574,1.56429,1042,"Argentina"
2019,0.124875580934414,0.000892098593275553,0.000892098593275553,0.00750856902753124,0.0158423337227613,0.0129366106080207,0.0129366106080207,0.346603919074847,11.7687792130502,38.853200995566,0.0784977171587765,0.0683537618114506,0.0386752983885743,0.0386752983885743,0.69344880647773,1.97344610253829,2.64332235289044,2.64332235289044,1.56429,1043,"Argentina"
2019,0.0795648774685355,0.000968360304597699,0.000968360304597699,0.00889722775973299,0.0117238617404572,0.0129366106080207,0.0129366106080207,0.333371615907176,9.55193048826246,27.0999526334519,0.0861019870130541,0.0482922052825043,0.0428584408113419,0.0428584408113419,0.569021510956145,2.36853354979929,2.59435197189046,2.59435197189046,1.56429,1044,"Argentina"
2019,0.121901006653779,0.000895411526206643,0.000895411526206643,0.010246631932739,0.0146499160270935,0.0129366106080207,0.0129366106080207,0.364061118268754,12.1889872302742,33.9461011772768,0.0851285127062583,0.040133710596559,0.0346063485624332,0.0346063485624332,0.828691995598085,0.860865815408398,2.56533184185644,2.56533184185644,1.56429,1045,"Argentina"
2019,0.113463924867396,0.000922762636461188,0.000922762636461188,0.00672545452161354,0.0155575435978744,0.0129366106080207,0.0129366106080207,0.36063401891729,9.77562110647097,31.3573001432224,0.0827648349616788,0.063025197113761,0.046093160813733,0.046093160813733,0.498440515121026,1.04681896675916,2.23835218008138,2.23835218008138,1.56429,1046,"Argentina"
2019,0.119523813966517,0.000987823067636805,0.000987823067636805,0.00722291295280876,0.0112721322398889,0.0129366106080207,0.0129366106080207,0.406235520248293,11.8298493795035,35.6738643247586,0.0952285246999881,0.0792733486264506,0.0471983958637922,0.0471983958637922,1.25540500923549,1.76356604018682,2.99816979754383,2.99816979754383,1.56429,1047,"Argentina"
2019,0.0971609145272108,0.00101321100764983,0.00101321100764983,0.00752840318174864,0.0108468479708882,0.0129366106080207,0.0129366106080207,0.376321754816411,10.7207440178468,31.9018302674499,0.0947378090217642,0.0478819671459288,0.0464136807931021,0.0464136807931021,1.04522289436793,1.4817356670349,2.62124063729143,2.62124063729143,1.56429,1048,"Argentina"
2019,0.0902535923301845,0.000879272299603091,0.000879272299603091,0.0102894554199687,0.012890204371026,0.0129366106080207,0.0129366106080207,0.30388781982377,11.7214125058413,33.6706030028918,0.0677657631680545,0.0664586728858189,0.0315049721163149,0.0315049721163149,0.629877052644933,1.65757778376478,2.43926656449119,2.43926656449119,1.56429,1049,"Argentina"
2019,0.115698768304865,0.00093325243415623,0.00093325243415623,0.00932142070526278,0.0115018437173178,0.0129366106080207,0.0129366106080207,0.358895093063203,9.52578692789903,32.971063517637,0.0960832873385472,0.0871915316117332,0.0521188357452387,0.0521188357452387,0.867381396035336,1.0469556622169,1.86936351518863,1.86936351518863,1.56429,1050,"Argentina"
2019,0.153041238151132,0.000987752418380442,0.000987752418380442,0.00851999561116517,0.0158663133121485,0.0129366106080207,0.0129366106080207,0.437945972023331,11.9096269913888,28.0141036185408,0.111982058929176,0.0530951238202063,0.0447503819767862,0.0447503819767862,1.3,2.13694763276547,2.20078229359301,2.20078229359301,1.56429,1051,"Argentina"
2019,0.142964635730329,0.00072331089729068,0.00072331089729068,0.0108004887961845,0.0131678480783924,0.0129366106080207,0.0129366106080207,0.279904679235237,8.65698145834745,29.9441600180987,0.0866957329790305,0.0627603934372892,0.0501605493105342,0.0501605493105342,0.419448656182,0.825471041959596,2.72730082628841,2.72730082628841,1.56429,1053,"Argentina"
2019,0.104442546958978,0.000869374341161405,0.000869374341161405,0.00866199374733489,0.013023281888919,0.0129366106080207,0.0129366106080207,0.319480909806982,11.4701004394282,24.4503779455745,0.100556417962409,0.0626068482614747,0.0419560196024212,0.0419560196024212,0.833138106445577,0.891764483538806,2.65738688711274,2.65738688711274,1.56429,1054,"Argentina"
2019,0.157399602843927,0.000998825943237087,0.000998825943237087,0.0109674255871074,0.0139073634965131,0.0129366106080207,0.0129366106080207,0.438306592806023,9.49713569942251,28.6921504993531,0.0943914245779263,0.0725886758164987,0.0454173430196952,0.0454173430196952,0.561179309958128,1.25655894701703,1.74482198095886,1.74482198095886,1.56429,1055,"Argentina"
2019,0.0943941515035254,0.00101974159572656,0.00101974159572656,0.00911115787991867,0.0126667247323564,0.0129366106080207,0.0129366106080207,0.38126055710109,11.400924374362,36.6961909857336,0.0823738142591426,0.071277724803616,0.0398015299958793,0.0398015299958793,0.647105928094782,2.46682348489673,2.52387686833341,2.52387686833341,1.56429,1057,"Argentina"
2019,0.154367805082373,0.000749685441443054,0.000749685441443054,0.00925832821045422,0.0162361729631089,0.0129366106080207,0.0129366106080207,0.303454531081352,10.7119558921641,34.8587821451462,0.0799704770653466,0.0714619278695664,0.0563856617792977,0.0563856617792977,0.623117785107978,1.45452606449574,2.6929050620708,2.6929050620708,1.56429,1058,"Argentina"
2019,0.134040903653609,0.000925166962471726,0.000925166962471726,0.00956613217515723,0.0141452866350528,0.0129366106080207,0.0129366106080207,0.374826242484122,10.4312312657173,31.8244629224466,0.102864366770311,0.0824255428696844,0.0622932641197115,0.0622932641197115,1.12334804374847,1.32012169079348,1.77887481909255,1.77887481909255,1.56429,1059,"Argentina"
2019,0.0986002055132546,0.000999859679297804,0.000999859679297804,0.0107562508877827,0.0152825235232856,0.0129366106080207,0.0129366106080207,0.364574576210674,11.0627608316335,36.5389926463431,0.0901785337466404,0.0827702072065224,0.0504026850226243,0.0504026850226243,1.15688526528516,1.40239575965029,1.6052236926174,1.6052236926174,1.56429,106,"Argentina"
2019,0.127043165768898,0.000965850300412139,0.000965850300412139,0.0106023281325973,0.0151440639221118,0.0129366106080207,0.0129366106080207,0.389886454152818,12.8447558916038,29.3875073987797,0.106851676535226,0.0892876435345871,0.0485526369677059,0.0485526369677059,1.03440275064026,1.40558655952495,2.02811317807618,2.02811317807618,1.56429,1060,"Argentina"
2019,0.135957540767089,0.000937171362991042,0.000937171362991042,0.00876195559939902,0.0145530869980483,0.0129366106080207,0.0129366106080207,0.391212524376991,8.06520994580781,26.0341906420468,0.0950542568609569,0.0759457788476169,0.0574425871061846,0.0574425871061846,0.341638833583734,1.09139306934632,2.52388519250445,2.52388519250445,1.56429,1062,"Argentina"
2019,0.105714612145707,0.000936662959448879,0.000936662959448879,0.00623353903609393,0.0104211071572974,0.0129366106080207,0.0129366106080207,0.357782378366968,9.16504343222855,26.0714712674841,0.111863905202327,0.064678998294487,0.0520122040023633,0.0520122040023633,1.05320141841198,1.05999701635583,1.35414831521567,1.35414831521567,1.56429,1063,"Argentina"
2019,0.0912878667927692,0.00103429556223978,0.00103429556223978,0.00781863120660781,0.0127304134239073,0.0129366106080207,0.0129366106080207,0.38802135518263,10.1895889824266,30.9875909146063,0.0986051843033608,0.0577668416526398,0.0537756122077511,0.0537756122077511,0.957310805490859,1.45393104477085,2.66628209373481,2.66628209373481,1.56429,1065,"Argentina"
2019,0.124646257721606,0.000991937454514711,0.000991937454514711,0.0091272441571699,0.0143075700648678,0.0129366106080207,0.0129366106080207,0.415493184462427,8.86640556149427,29.3374015192729,0.100874957828427,0.0646745317745067,0.0615879220610615,0.0615879220610615,0.760720105134812,1.77560159836212,2.58358303797546,2.58358303797546,1.56429,1066,"Argentina"
2019,0.0999517875865246,0.000876168914937727,0.000876168914937727,0.00893884548966952,0.0171073440115418,0.0129366106080207,0.0129366106080207,0.314728863814187,11.1222915698743,31.4596305066001,0.0816315960622826,0.0368266258808466,0.0309879260346709,0.0309879260346709,0.837349069453344,1.09831107710211,2.03191831898209,2.03191831898209,1.56429,1067,"Argentina"
2019,0.0986596177483605,0.000853080398305639,0.000853080398305639,0.00723891455955341,0.0145197418883336,0.0129366106080207,0.0129366106080207,0.30926553721203,15.9673262076162,37.9397736763566,0.0786686547352189,0.077045333061473,0.0267491538415947,0.0267491538415947,1.17744993723392,1.94765254499758,2.64861047340662,2.64861047340662,1.56429,1068,"Argentina"
2019,0.126521186031908,0.000950935478902472,0.000950935478902472,0.00932972071019248,0.013636651173288,0.0129366106080207,0.0129366106080207,0.378474437014499,8.22536255631213,35.4865946004946,0.0793887310047139,0.0542732585144037,0.039953011518023,0.039953011518023,0.393461738799546,1.24371489010344,1.40819234532276,1.40819234532276,1.56429,1069,"Argentina"
2019,0.147680095303422,0.000962348337218287,0.000962348337218287,0.00750582243230766,0.0140325840605864,0.0129366106080207,0.0129366106080207,0.419775072716163,13.3025888084193,36.7127746837455,0.0975334329084706,0.0875957520680464,0.0424489389044155,0.0424489389044155,1.25478940301415,1.7724877285186,2.26453194583982,2.26453194583982,1.56429,107,"Argentina"
2019,0.131349174660071,0.000968968914542275,0.000968968914542275,0.00749986145322111,0.0135485270631863,0.0129366106080207,0.0129366106080207,0.414861680393898,10.0676362506199,32.3523485775139,0.111343178556638,0.0909221707221589,0.0657716140934152,0.0657716140934152,1.25137482642469,1.81682143912584,2.98766715083847,2.98766715083847,1.56429,1070,"Argentina"
2019,0.105211397142478,0.00108865991450564,0.00108865991450564,0.00937100300708533,0.0156980165341365,0.0129366106080207,0.0129366106080207,0.425256666170324,7.91490626072703,26.2078349805377,0.115979193501927,0.0758261276530448,0.066073164736058,0.066073164736058,0.309168596466894,1.21855643437826,2.09079771526852,2.09079771526852,1.56429,1071,"Argentina"
2019,0.0724126181686977,0.00107337231757725,0.00107337231757725,0.00948184276711414,0.0157225004558085,0.0129366106080207,0.0129366106080207,0.377263990075253,9.48411655389972,27.1161045516043,0.108218110866305,0.0826373074186869,0.0630442234845776,0.0630442234845776,1.12089033832828,2.10218644760838,2.3271671066871,2.3271671066871,1.56429,1072,"Argentina"
2019,0.0910227155339998,0.00112657299811927,0.00112657299811927,0.00895409514458157,0.0193524211226485,0.0129366106080207,0.0129366106080207,0.417122892728759,9.89648219923014,39.7015024968985,0.0674471577236924,0.0601729949432838,0.0539577261789539,0.0539577261789539,0.609058048511597,1.38873246746349,2.38478292060901,2.38478292060901,1.56429,1073,"Argentina"
2019,0.096177385810924,0.00115565896723835,0.00115565896723835,0.00885787500380758,0.0127618862338033,0.0129366106080207,0.0129366106080207,0.442526899243072,8.04853629798874,28.3603152140513,0.0937674135993868,0.0649167460390629,0.0406123711028803,0.0406123711028803,0.255459999137506,0.278175600843376,1.53413579820645,1.53413579820645,1.56429,1074,"Argentina"
2019,0.118900482117106,0.000917806691753578,0.000917806691753578,0.00709337409009505,0.0135943495425458,0.0129366106080207,0.0129366106080207,0.365604657625018,8.94144923640389,25.951247649379,0.101913941752868,0.0775139199473984,0.0624941394109534,0.0624941394109534,0.719949882937707,1.65327131487777,1.77648988981607,1.77648988981607,1.56429,1075,"Argentina"
2019,0.116967090265613,0.000871768099686266,0.000871768099686266,0.00480740037963684,0.0178977312902995,0.0129366106080207,0.0129366106080207,0.345593940479367,12.4768153195421,36.2945943524166,0.0884022670005629,0.0572900414576281,0.0447820993850039,0.0447820993850039,1.17503820676027,1.27923192428248,1.82951925546223,1.82951925546223,1.56429,1076,"Argentina"
2019,0.137302985533251,0.00089624487810124,0.00089624487810124,0.00751307883322723,0.0131238216371803,0.0129366106080207,0.0129366106080207,0.373779208913685,12.9782648085818,39.240944523189,0.0848821430694175,0.0722886348992294,0.0396799951891092,0.0396799951891092,1.18742939208321,1.73266190096855,2.03132696899593,2.03132696899593,1.56429,1077,"Argentina"
2019,0.146300711042973,0.00104630953494228,0.00104630953494228,0.00970086163215542,0.0143164939087712,0.0129366106080207,0.0129366106080207,0.46465343210262,8.41313042522096,31.4417953437632,0.0921811851234331,0.0804382123538443,0.0630131438714254,0.0630131438714254,0.531423332150802,0.736212837032308,2.28973272804409,2.28973272804409,1.56429,1078,"Argentina"
2019,0.131272369358077,0.00089506790697959,0.00089506790697959,0.0077491016905297,0.016166240099121,0.0129366106080207,0.0129366106080207,0.359293571790561,12.021529390787,36.459319037599,0.0839971727714807,0.0391573552943624,0.0363394227617556,0.0363394227617556,0.638015771867541,1.09937561912519,1.75106485165745,1.75106485165745,1.56429,1079,"Argentina"
2019,0.180675058819177,0.000923672896054898,0.000923672896054898,0.00873054275103587,0.0156668020319646,0.0129366106080207,0.0129366106080207,0.432911657763696,9.86363195140632,32.3006658905033,0.0965954200814222,0.0780638150299516,0.0665330226954845,0.0665330226954845,0.945906461586785,1.29468641412279,2.59711750920897,2.59711750920897,1.56429,108,"Argentina"
2019,0.111147360376353,0.0010959281467563,0.0010959281467563,0.00573468469039788,0.0121308763713146,0.0129366106080207,0.0129366106080207,0.438163643617153,8.51940013813844,33.7675587426915,0.0820927085536275,0.0433393502851112,0.0429547633475606,0.0429547633475606,0.697680538821637,1.94989956047932,2.55958335872005,2.55958335872005,1.56429,1080,"Argentina"
2019,0.0994232822521018,0.00105247644136852,0.00105247644136852,0.00738180895653107,0.0143346089564515,0.0129366106080207,0.0129366106080207,0.405134229532689,11.5481408414337,37.3536125273156,0.0983785617120176,0.0942204913851311,0.059555795514718,0.059555795514718,1.12437961458626,1.88006622711052,2.75474309649664,2.75474309649664,1.56429,1081,"Argentina"
