"time","P","S","R","N","E","Ishadow","Ireshadow","Eshadow","Ntotal","idx","country"
2019,289.786450814183,150.093533468868,380.179037714586,135230.400147079,1025.021009888,45515.3998810043,20811.8220606784,42983.447689783,137075.480178964,48,"Argentina"
2019,356.206241051737,86.3949407021323,679.295284029885,134097.744034004,1886.53101945638,62967.148473481,16653.0137754142,60321.0366116349,137106.171519244,480,"Argentina"
2019,291.355412833038,144.058993263621,397.735461824099,135213.383422891,1048.40552283666,45877.6575398604,20216.0143162556,43232.0503826737,137094.938813648,481,"Argentina"
2019,344.548176664827,105.040142101095,475.466508309646,134875.747082105,1265.22145726331,45546.672246379,15243.3132856383,43281.3362591243,137066.023366443,482,"Argentina"
2019,337.911583503796,108.160031412464,500.301479079446,134826.685066629,1305.2337157444,46340.8129742959,15788.8251037217,43953.3942040587,137078.291876369,483,"Argentina"
2019,283.921631563589,150.241129192364,544.618768925039,134670.954599892,1444.95376618666,65150.6877298006,29694.3895686508,62905.8423111611,137094.68989576,485,"Argentina"
2019,344.426810390786,95.528747459401,477.218698529603,134897.672877917,1271.2403692941,44294.8831777656,13708.3653407949,41819.375480716,137086.087503591,486,"Argentina"
2019,320.774952023424,115.039214448019,464.58395101699,134804.109819196,1358.37943619673,53001.2049371339,19586.4182493629,50221.2109176411,137062.887372881,487,"Argentina"
2019,323.974326927556,119.662577942477,417.727052846286,135069.823051276,1131.13006964393,43495.4322278314,16711.803618871,41194.0639232496,137062.317078637,488,"Argentina"
2019,299.062586996336,138.641733060171,478.28966504214,134843.67637918,1332.84376947498,57260.6193362177,24311.3998382741,53989.6894354138,137092.514133753,489,"Argentina"
2019,354.792826673045,88.3805575685959,418.724402485053,135068.3080273,1147.95407783459,40288.7386347035,11726.5647664713,38050.1942559121,137078.159891862,49,"Argentina"
2019,283.222993620276,147.195524059546,431.784626151654,135003.856399772,1219.8493170634,56440.6150607272,25712.3469157949,54440.2435885808,137085.908860667,490,"Argentina"
2019,317.045498891232,119.886298967498,543.902832472574,134622.698509665,1461.1761224033,54973.1082866737,20524.0190552946,52344.061600276,137064.7092624,491,"Argentina"
2019,285.097005376058,156.957563056642,383.545211785245,135248.646609444,997.17795252401,44846.4168248299,21328.5035782811,42439.4482553726,137071.424342186,492,"Argentina"
2019,291.442802455521,148.67466339865,367.509068252123,135300.957646135,975.393973302373,43637.442476273,19886.1941926262,41016.9716527093,137083.978153544,493,"Argentina"
2019,329.276453078705,116.571602585198,603.787520859893,134327.499984269,1716.77704824663,65914.6649949661,23207.1309505667,63288.7484113816,137093.912609039,494,"Argentina"
2019,296.398542525939,144.678621577231,433.1967228082,135020.93908774,1181.86051626186,50865.0305114735,22551.834034812,48209.3438185799,137077.073490913,495,"Argentina"
2019,336.570797171114,99.5747645594062,578.563267275835,134556.058867196,1505.01248121611,50602.583893014,15944.1110694131,48439.5869268302,137075.780177419,496,"Argentina"
2019,345.528245033421,99.463552704471,668.361220305985,134097.845499607,1862.85068280819,64762.6362308436,19676.6590091198,62164.9552309354,137074.049200459,497,"Argentina"
2019,336.110939380249,101.929193775213,585.836649775327,134439.558842555,1592.59469392934,56119.0200943588,18301.8266658577,53713.7325768852,137056.030319415,498,"Argentina"
2019,289.132276900321,151.802588641021,472.001627256324,134926.634846748,1235.37417437217,52954.763334391,24056.0334801662,49818.5775888608,137074.945513918,5,"Argentina"
2019,304.603864885729,140.894150159609,419.037122599587,135040.982939568,1188.76001008674,53740.051359909,23211.9162472109,50947.1090143058,137094.2780873,500,"Argentina"
2019,301.696697230691,142.827217662845,358.276171157795,135314.746845699,957.547483594646,42197.1928725512,18839.9935030254,39640.4553501421,137075.094415345,502,"Argentina"
2019,312.543106279035,132.194651024873,546.286589630509,134512.929669038,1593.18003539742,65757.4002430993,25903.7738511649,62922.3426583682,137097.13405137,503,"Argentina"
2019,293.85704563032,138.080465601355,403.849922262277,135095.871455426,1140.46561079676,49218.098601441,21348.380331461,47105.7270171647,137072.124499716,505,"Argentina"
2019,302.612650409005,140.033984935143,411.0712957126,135104.796730438,1127.71188457642,48147.5078017608,20392.6382455574,45796.7096791252,137086.226546071,51,"Argentina"
2019,340.362378763543,108.891999820272,478.412953230943,134809.064680118,1338.41887348369,50047.9071539027,17167.1519884692,47714.9660477749,137075.150885417,510,"Argentina"
2019,290.626342106371,150.40686008057,430.577073533193,135067.977195228,1148.89548554262,52884.4263725097,24253.11178041,50665.4457518446,137088.482956491,513,"Argentina"
2019,308.832441698942,136.173274840212,490.335423911405,134787.953538595,1362.31947328026,57933.0842696005,24028.2300724564,55437.6874391704,137085.614152326,514,"Argentina"
2019,320.07001343128,121.247889020343,402.618730771762,135141.163075655,1078.22678427726,42313.122654572,16527.9041187802,40265.7221136452,137063.326493156,515,"Argentina"
2019,311.529706162595,135.246561584327,476.570858189007,134825.221205576,1317.123566841,54226.4434828339,22484.0392048342,51913.1467157671,137065.691898353,516,"Argentina"
2019,275.893825921204,160.517867272913,450.323697941994,134998.620325748,1216.36736792503,57436.6738966898,27442.8261759192,54290.6994533656,137101.723084809,517,"Argentina"
2019,292.694808507252,148.54017534747,507.518249477139,134765.692906759,1363.34774642132,60275.0382523167,27049.5345108128,57855.9586761732,137077.793886512,519,"Argentina"
2019,310.629588252626,128.135671021121,532.038954936311,134714.206056298,1381.84651128704,53701.8450722856,21400.500060472,51088.0767554181,137066.856781795,52,"Argentina"
2019,336.118056793061,100.403913086328,511.028758842734,134660.606299597,1475.64619215294,53925.3639351092,17096.8076175726,51144.0909867705,137083.803220472,520,"Argentina"
2019,309.236677860763,127.241110231194,491.131913162728,134773.620713756,1371.99780975086,54757.5909330454,21841.6136983749,52310.9167598489,137073.228224761,521,"Argentina"
2019,311.375531759776,134.390157435129,461.173158378696,134948.114792434,1248.58653733324,53910.8817361399,22212.9799531971,50809.3215264041,137103.640177341,522,"Argentina"
2019,285.089240802555,153.181071121697,470.634769405541,134902.363118767,1278.86853046603,58078.522169938,27008.5129298903,55307.5595734226,137090.136730563,523,"Argentina"
2019,295.472087801975,151.11064278391,363.9494580996,135270.340735897,1005.11380594918,47878.1807579085,22302.7292474003,45365.0966095235,137085.986730531,525,"Argentina"
2019,325.007501426622,113.124389211678,481.406963111086,134888.751364929,1257.46745583604,45245.6384991268,16275.2095740501,43070.9575318396,137065.757674515,527,"Argentina"
2019,311.356698698177,126.168122492347,489.905513848069,134739.868136259,1428.42972296674,58929.8047208548,23010.4798469974,56241.7858382786,137095.728194264,529,"Argentina"
2019,328.968986146896,108.909870115915,399.596803451744,135154.78554124,1085.28105185953,40888.892688352,14464.2727330303,38565.7232312374,137077.542252814,53,"Argentina"
2019,289.05318644987,151.167893194072,557.265250099006,134574.360128639,1531.41562006622,66172.7337343422,29515.4729852996,63617.6559805827,137103.262078448,530,"Argentina"
2019,330.430314195331,105.3013505627,455.113945218306,134871.308653749,1317.16994079641,50289.451366433,17013.2926712249,47714.8437060862,137079.324204522,531,"Argentina"
2019,327.398103059389,111.418846933887,439.428537155841,135035.537048055,1159.83168746373,43276.8362410839,15460.7534826714,41024.7881163398,137073.614222667,534,"Argentina"
2019,302.642100285032,138.334257999923,421.428180110618,135105.428861616,1106.33234348983,46779.4973806448,20243.8425454088,44701.9941514632,137074.165743501,535,"Argentina"
2019,294.403344577745,141.472602681646,443.672465427236,134956.345761453,1210.11751759002,51132.1989084089,22834.7933248239,48783.5249731533,137046.01169173,537,"Argentina"
2019,272.174752649883,167.040047433076,414.917023382181,135025.356692812,1173.13942156268,55359.0942711658,27893.7354677932,53062.308779324,137052.62793784,538,"Argentina"
2019,322.048059683126,119.547220361972,448.926379311647,134937.991021517,1255.9967534848,49658.6738820991,18636.6355108228,46957.002190497,137084.509434359,539,"Argentina"
2019,329.67584126224,122.66258504734,464.221731809284,134913.944720521,1256.72203653905,51677.3460729452,19958.5390041438,49009.384837026,137087.226915179,54,"Argentina"
2019,312.053209204126,131.150899421348,523.74810444982,134655.511835519,1443.83522663464,58761.3545289199,23844.5665216813,56556.3763846441,137066.299275228,540,"Argentina"
2019,287.884618851671,149.497531222839,559.76580588719,134632.005933549,1452.32471038304,62253.3228858498,28000.3613780286,59905.228248721,137081.478599893,541,"Argentina"
2019,345.957851053368,88.9175992654515,443.589304146693,135025.838057565,1185.0056862664,41161.8051480649,12004.5714872394,38770.3253900502,137089.308498297,542,"Argentina"
2019,334.852414027084,110.875063221313,556.399976523408,134542.273671376,1530.38268504171,56511.4570167625,19251.4975316023,53414.8590988174,137074.783810189,543,"Argentina"
2019,307.961599813661,133.413365908088,549.42978588674,134565.446582531,1514.98032707556,61218.4835407758,24731.6191704016,59185.248142903,137071.231661215,545,"Argentina"
2019,277.02246129832,161.693629218136,491.783921781649,134802.263546314,1331.3362336142,61972.4325799132,30277.9168073288,59607.7976277874,137064.099792226,546,"Argentina"
2019,299.712552466356,138.780548135616,521.741196006871,134675.354309997,1436.33236248425,59799.865504473,25233.7796764385,57147.9196289787,137071.92096909,548,"Argentina"
2019,330.833353025865,107.455734112274,579.776282948399,134393.827650643,1691.67180141805,64519.4937983224,21341.7979855035,61385.7706279039,137103.564822148,549,"Argentina"
2019,263.080645151025,150.191776342789,421.230338421593,135008.737514957,1235.5271892242,59246.0888346031,28327.9651990381,56911.3970404861,137078.767464097,55,"Argentina"
2019,317.082271204891,122.992350118668,499.537332000267,134723.802994455,1385.3751451888,54201.5431891511,21103.0050053781,52107.6512933753,137048.790092967,550,"Argentina"
2019,305.079645360087,131.331262995164,581.54661296958,134468.981013613,1586.67665889806,63277.1043074167,25428.9006401613,61084.5610804166,137073.615193836,551,"Argentina"
2019,296.099152433186,140.627879984244,479.454031053383,134847.325845807,1324.74426027769,56517.6147303545,24399.2059119909,54473.9420282034,137088.251169555,552,"Argentina"
2019,335.877864017819,120.014088842842,563.364023166778,134619.316221909,1463.89713169725,55557.336150481,20089.9874626646,52679.3037421059,137102.469329633,553,"Argentina"
2019,322.878128349884,121.79667293361,485.195163203083,134777.11916777,1373.28460696142,55656.6979552384,21375.1581833033,53014.2796693687,137080.273739218,554,"Argentina"
2019,304.14061686909,137.232211609496,461.663399233726,134932.764376091,1255.36895323124,54398.9557738692,23003.2127033123,51615.2984021513,137091.169557035,555,"Argentina"
2019,308.7509249115,127.549624855641,574.515219007153,134449.971408601,1584.12711752332,60966.4586397523,24048.7619986422,58900.5876766181,137044.914294898,556,"Argentina"
2019,324.430457415736,117.619702469706,502.269605662975,134874.19763624,1272.40857075213,47792.9046301317,17542.3153672637,45146.7602703384,137090.92597254,557,"Argentina"
2019,308.532716618657,130.278672148321,366.135277033132,135250.068114794,1043.80685866534,46192.1969691316,19076.7822675997,42603.6351475272,137098.821639259,558,"Argentina"
2019,310.932901019605,122.357153407753,441.14746541186,134887.648385143,1325.25807389715,56057.4730400128,21728.0891445624,53811.6235021185,137087.34397888,559,"Argentina"
2019,314.241521446302,121.138143781791,488.570802097818,134868.002643104,1299.37254567418,50086.7761250655,18978.0232021045,47251.0585685739,137091.325656104,56,"Argentina"
2019,301.828222180162,132.277877256898,368.443879645567,135253.050166147,1024.44594447615,40919.4729855031,16465.4203128114,38122.1127654965,137080.046089706,560,"Argentina"
2019,310.981257954575,130.073658091876,484.59079113837,134845.17316227,1280.10402874355,49097.4062519892,19882.5262402947,46885.7752209532,137050.922898199,562,"Argentina"
2019,296.788939544042,139.063688818559,395.850898867516,135191.376043463,1060.98279623362,47173.2392297923,20804.4368166626,44232.0131804766,137084.062366927,563,"Argentina"
2019,320.755691191823,124.989354717136,494.29494834695,134794.446868724,1327.27599208956,50147.7470332626,19496.044246846,47912.2610345202,137061.76285507,564,"Argentina"
2019,319.695552815455,123.521171822484,412.085790046572,135133.038217213,1089.98862616061,43773.7559433191,17198.0939330145,41449.81827028,137078.329358058,565,"Argentina"
2019,301.651425549566,143.946427372566,588.411701445966,134574.22334533,1482.87529662116,60449.5958449783,25813.7078645204,57780.9980507,137091.108196319,566,"Argentina"
2019,326.020731540728,117.132280671492,529.196107651004,134661.588130022,1445.83112059401,55050.4308379757,20071.6695324318,52222.1955022012,137079.768370479,567,"Argentina"
2019,313.351149054991,124.82131304981,467.365490247191,134952.599555799,1249.52417271501,50962.7710623619,19649.4341159647,48504.3595775797,137107.661680866,568,"Argentina"
2019,349.313113259626,89.9083560532825,573.628635133894,134505.083233731,1545.0070211594,51473.914278636,14853.5354160884,49246.7668938241,137062.940359338,569,"Argentina"
2019,280.839630859535,156.273744264614,408.630147385118,135124.941201565,1113.64949462775,48436.6958365257,22319.9479958484,45990.019208291,137084.334218702,57,"Argentina"
2019,305.638210705693,132.610455290913,467.070279604751,134920.658097648,1262.55365696053,52760.3644993479,21656.9011009701,50228.6056739517,137088.53070021,570,"Argentina"
2019,345.842144108317,95.4133319765679,589.381058589728,134471.320318486,1587.54121437327,54589.0577602922,16241.8484861606,52023.1064893801,137089.498067534,571,"Argentina"
2019,285.758034091871,149.146773200168,465.476421346417,134853.02685083,1335.22154807852,61876.8433820393,28237.94447727,59474.7643493469,137088.629627547,572,"Argentina"
2019,282.454168743533,149.075633753442,320.397001084016,135428.335478527,896.411197161225,42238.1311782287,19690.2719566328,39827.5871718778,137076.673479269,573,"Argentina"
2019,304.614669975707,133.946703386611,510.270977551249,134743.417762698,1395.77270006442,57110.3618785634,23593.7236541943,55174.029404737,137088.022813676,574,"Argentina"
2019,325.449442072186,118.068084083184,475.887336429611,134816.102365126,1351.92661407587,54168.6738836391,19948.6368419072,51025.0741338155,137087.433841787,575,"Argentina"
2019,315.168290085461,126.265761789804,495.232351941064,134817.949752108,1298.3329287793,49623.8629896955,19697.5584968143,47950.3696990202,137052.949084704,576,"Argentina"
2019,313.90794832555,134.09049545146,597.515120441038,134424.685948344,1574.80852709204,59497.9141753772,24048.9908850214,57476.5540566446,137045.008039654,577,"Argentina"
2019,339.054029989486,103.929977001813,560.733151057567,134492.924907343,1595.33434747022,59214.4514108161,19044.0231371433,56689.8377557586,137091.976412862,578,"Argentina"
2019,296.307988754535,143.265473837559,474.106863200621,134882.44339144,1276.54268308993,54899.7192998277,24208.1425269485,51933.352121005,137072.666400323,579,"Argentina"
2019,305.514028718639,129.617200679214,540.581660102948,134633.642665148,1450.84383726159,55961.6971453301,22501.457124309,53537.7957863875,137060.19939191,58,"Argentina"
2019,309.324744975765,123.93073486481,498.478782924954,134698.354137154,1415.7891295776,54526.0048652122,21238.4383620384,52905.7949025251,137045.877529498,580,"Argentina"
2019,326.268950010231,111.419623992981,563.030761597071,134481.718411243,1573.7720544999,57083.145558261,20012.1831895018,54510.9025119812,137056.209801343,581,"Argentina"
2019,298.073134524038,141.432303353571,415.409304538326,135093.086249345,1118.31712059604,48709.760019833,21636.9287628842,46463.5654807783,137066.318112357,582,"Argentina"
2019,314.803410657382,124.230677735874,551.032819348453,134543.894482084,1540.33572573498,60778.3630681033,23053.1764912996,57994.4896173453,137074.29711556,584,"Argentina"
2019,290.257045303744,150.370575874513,447.184886241338,135006.495193749,1184.5825690605,51784.1465032599,23527.983560302,49731.9144033522,137078.890270229,585,"Argentina"
2019,334.459223912259,109.947484578804,615.847597669095,134323.181495066,1701.55595428408,62593.6134812563,20987.164337889,59733.4730445687,137084.991755511,586,"Argentina"
2019,337.595549221682,111.169689982246,625.472255474076,134314.70680685,1712.32239867145,63988.6157176101,21490.0836328805,61059.8348900743,137101.2667002,587,"Argentina"
2019,325.839155675837,115.088375705902,628.537018189983,134260.006006042,1758.38636460228,65873.5896024423,23262.7600502563,63678.0415092862,137087.856920216,588,"Argentina"
2019,321.649932976307,118.667412402853,436.937715635225,135034.996608473,1184.85849500419,47852.6004194024,17930.3603532287,44982.8756835857,137097.110164492,589,"Argentina"
2019,330.407479451161,106.955737291983,615.713325504063,134381.083971574,1665.43298206306,60467.9697959982,19811.3642691736,57914.9104189371,137099.593495884,59,"Argentina"
2019,324.525573820446,113.606123978172,509.195189994381,134707.257106453,1444.03550538148,56629.0877733228,20094.9686548545,53747.8993617258,137098.619499628,590,"Argentina"
2019,287.514767620767,150.187581326882,435.712573769839,135052.225513329,1134.00354909009,49168.5738671854,22850.7472917292,47412.9887590455,137059.643985136,591,"Argentina"
2019,296.416651811258,138.824640038931,386.264516831813,135166.578730314,1079.17513485104,47342.8509308593,20884.7743802225,45022.2622823292,137067.259673847,592,"Argentina"
2019,314.349314477343,128.929440322784,576.146392896673,134401.260661892,1659.07318913699,67426.0740201829,26286.0153407239,64651.2461719452,137079.758998726,593,"Argentina"
2019,288.937378559182,156.555726316199,420.566820138768,135139.257296865,1063.82815600917,45921.0065017919,21541.4178783482,43516.7928895633,137069.145377889,595,"Argentina"
2019,297.365801145054,144.182628290139,446.044579444109,135001.950151365,1164.17251878089,48236.808921129,21426.681417354,45783.7799730438,137053.715679026,597,"Argentina"
2019,341.001036236157,100.622556236899,499.751240037177,134725.123847569,1393.11307341458,48424.0403054388,15555.961891163,46497.6118284068,137059.611753494,598,"Argentina"
2019,311.042170648134,129.20150863877,497.079910704703,134712.938168917,1452.07626880494,61952.1077565237,24618.8190276463,59345.7807322712,137102.338027714,599,"Argentina"
2019,325.841904008074,118.30397328312,499.630806437774,134842.965137913,1287.70143224143,47057.6140094905,17366.1115509276,45091.6039577191,137074.443253883,60,"Argentina"
2019,297.33274042434,145.809114419612,445.31973228775,135032.399546929,1150.64410106314,50055.3629455582,22638.1577001154,47686.3260535451,137071.505235124,600,"Argentina"
2019,278.71189122736,158.181109691825,513.227673195367,134743.228807877,1378.52111963566,62405.6641434931,29639.3696391643,60178.1667133333,137071.870601628,601,"Argentina"
2019,310.736278665082,128.05455459377,510.760043192756,134801.978258325,1329.85150139615,52251.7868816478,20745.3227099988,49563.0022733396,137081.380636173,603,"Argentina"
2019,313.688288885439,121.045628381104,370.642442432849,135234.02394683,1022.50871812135,41656.8284138636,16592.4351643552,39149.525378123,137061.909024651,604,"Argentina"
2019,336.916567542613,100.67456216935,528.522924000658,134636.635816319,1471.57732550179,53327.5053988246,17061.981182685,50301.4146784806,137074.327195533,605,"Argentina"
2019,307.256334426684,128.360862846286,484.961357288814,134808.184289808,1330.1721521129,51824.7371228526,20699.2689055302,49744.2852923803,137058.934996482,606,"Argentina"
2019,275.541631882852,165.050315691519,420.857300121213,135043.44563405,1169.66552812034,56334.1916800898,27765.4247555324,54083.6428086225,137074.560409865,607,"Argentina"
2019,314.141183652204,127.334042772065,483.083763914664,134773.249130176,1377.31876128506,56475.2575924068,22313.457088458,54115.5078686549,137075.1268818,608,"Argentina"
2019,275.806244511789,159.151840181788,382.2589553142,135287.941824971,973.672748691039,45260.9343832656,22087.2782600043,42924.8069745181,137078.83161367,609,"Argentina"
2019,289.697622268376,149.11456211862,398.578990141975,135138.343236133,1082.32646351714,47945.1295596042,22278.4741585344,45628.9817889852,137058.06087418,61,"Argentina"
2019,308.760590573092,136.434794316885,540.765883260208,134697.555339543,1410.075544045,56593.6369944443,22989.8965180379,53937.2267246462,137093.592151738,611,"Argentina"
2019,330.408608789636,112.036533164413,432.537875990428,135015.749651014,1196.5478742315,46769.8439198953,16782.0978981506,44187.4676389037,137087.28054319,614,"Argentina"
2019,330.485574666852,112.927271290666,570.499548755627,134485.252747076,1639.99371146691,65856.8444922788,22710.6312027301,62808.2577938806,137139.158853256,615,"Argentina"
2019,325.540766932555,125.11779835215,468.676699062634,134966.957482923,1197.6358321225,46502.28210259,17908.6529710859,44030.7896685436,137083.928579393,616,"Argentina"
2019,303.359433049987,135.000715862703,481.421218989519,134921.300464976,1237.8806327689,50440.8078665519,21116.1434487381,47872.7948834241,137078.962465647,617,"Argentina"
2019,294.504006466478,147.499187135091,334.203360724314,135349.212496109,956.830953502879,45169.8066175377,20626.5560394995,42626.050612375,137082.250003937,618,"Argentina"
2019,288.043540205978,154.534944555035,408.645534742521,135107.444390022,1146.79500988416,53596.1749072977,24702.8502381175,50748.6643989975,137105.463419409,619,"Argentina"
2019,310.178850522202,128.091597246579,455.74426107511,134916.005394555,1269.41039109821,52095.8765465449,20686.3389053976,50010.3443842987,137079.430494497,620,"Argentina"
2019,290.348940356097,147.983467358219,382.535238101694,135211.72290452,1048.02641211522,47733.3608536903,21769.1547336988,45131.2839918893,137080.616962451,621,"Argentina"
2019,321.432209883337,123.771846898066,619.549024870094,134318.467079739,1664.75059463262,62862.5998841262,23965.7482799921,60842.7411560056,137047.970756023,622,"Argentina"
2019,310.926189646382,127.944242511889,394.318414045318,135152.139318414,1108.74256474346,47779.5565119943,19329.0865161156,45120.2224590617,137094.070729361,623,"Argentina"
2019,311.660950279087,119.236369928418,410.089598872967,135167.259673683,1071.67149469854,41526.8614728215,15938.1841171682,38868.6209664367,137079.918087462,624,"Argentina"
2019,345.430060823913,93.1712646954938,530.414321834165,134647.880937246,1462.10042353451,50872.2202969564,15183.8685488813,48341.0443108467,137078.997008134,625,"Argentina"
2019,317.718028686907,111.020622875479,385.756363965422,135183.010060856,1077.81588653274,41523.7285068697,14925.0889793859,39344.1958700928,137075.320962917,627,"Argentina"
2019,285.22117908051,154.843885869558,378.338682783475,135231.90526967,1034.74769827164,49594.6267253122,23650.012493255,47043.8067217408,137085.056715675,628,"Argentina"
2019,311.491989148116,124.130034566032,470.67378453493,134827.686243162,1365.91738434578,57041.9470666279,22072.3125792426,54444.859908195,137099.899435756,629,"Argentina"
2019,328.324984480956,110.357258831519,516.268475376357,134706.10216677,1437.24700066346,53929.2176566063,18510.3270900533,51758.3396701174,137098.299886122,63,"Argentina"
2019,303.582774841066,138.336095321139,458.883917273964,134990.611870974,1196.49521534185,49207.8339331667,20877.352914556,46606.7701559204,137087.909873752,630,"Argentina"
2019,339.549913034643,107.68250485485,402.34249406723,135141.398991022,1102.74015553307,42925.1969166651,14711.4018405965,40105.7758048202,137093.714058512,631,"Argentina"
2019,333.395997128486,106.790364709364,393.602343318304,135152.4664156,1103.8163624602,42997.9585943669,14779.3199915374,39803.4044034542,137090.071483217,632,"Argentina"
2019,331.707802321718,109.656026519527,545.584774724401,134598.470432583,1479.86405346647,54474.7473749566,18861.0552698386,51701.7188966363,137065.283089615,633,"Argentina"
2019,296.532075539632,141.193474270991,472.409852092673,134855.077729341,1305.47654056599,54869.6937488679,23727.5949807854,52124.7908717734,137070.68967181,634,"Argentina"
2019,308.083123493513,122.068740894558,513.768988295291,134677.761333729,1451.56198690473,57559.2195301062,22237.9304931066,55622.4816603595,137073.244173318,635,"Argentina"
2019,308.600475787294,130.480320812087,575.720062001401,134520.840482275,1524.22551872135,58131.0340480274,23215.5459721604,56059.1880683813,137059.866859597,636,"Argentina"
2019,355.066727281972,80.9399069424928,719.927039054808,133764.122391885,2145.72030701511,71713.451873452,18293.7548385925,69579.3706715309,137065.77637218,637,"Argentina"
2019,275.253219179986,153.370177744395,404.391941323825,135161.815840392,1094.34813278628,51189.5292295025,24430.5352873495,48404.759916151,137089.179311426,638,"Argentina"
2019,305.039951340112,145.348290450146,481.506604318649,134843.050054179,1302.9379906769,54929.6171944662,24018.2577241737,52495.3466866072,137077.882890965,639,"Argentina"
2019,334.076470023354,112.539428724569,650.468801697899,134155.769550268,1837.3584890525,69172.9879492988,23504.5815607261,66845.4170315277,137090.212739766,64,"Argentina"
2019,299.946716712666,140.405684294925,436.826539509359,134987.306602576,1195.84678445485,51644.1436122015,22882.0174327778,49136.689773182,137060.332327548,640,"Argentina"
2019,317.980623683027,120.049666540718,412.813660578246,135081.29759772,1162.64344262687,47915.5000255988,18215.9358121933,45065.0278556175,137094.784991148,641,"Argentina"
2019,338.447853404453,97.3185684269191,557.655141296318,134486.455987577,1611.99574798365,58699.9449791458,18040.188864698,56237.2861555604,137091.873298689,642,"Argentina"
2019,284.819652126005,159.731143339223,401.435290930318,135129.498996381,1107.67910402824,52645.6965938805,25249.8293545355,50048.1231269264,137083.164186804,643,"Argentina"
2019,351.795094355931,80.6502960974888,424.811282977287,134978.232536194,1260.58988191309,44360.7641166952,11654.204989467,41704.409271438,137096.079091538,644,"Argentina"
2019,285.868220567024,147.380268422694,518.167041403485,134655.394784318,1452.4326262382,62930.7209812316,28157.8890338656,61190.3342899255,137059.242940949,645,"Argentina"
2019,307.513382851418,130.276692548387,470.938797381295,134883.567786072,1308.63632277754,54912.3195323975,22134.3000711379,52214.1328352905,137100.93298163,647,"Argentina"
2019,324.950432412252,110.157227731569,452.934409807449,134973.851602529,1239.10633890736,46939.6993343346,16434.3965973545,44571.9153085898,137101.000011387,648,"Argentina"
2019,293.918134365041,145.276260898912,426.542073698694,135062.213400381,1157.20795529414,51614.7055033226,23107.2384623171,49468.5221281308,137085.157824638,65,"Argentina"
2019,301.939047601584,138.473964702632,458.628714348206,134894.606557203,1293.03771686487,56488.5132059338,24045.3714998612,53430.8071703968,137086.68600072,651,"Argentina"
2019,296.422262868334,141.778299557012,497.179706592894,134770.111451011,1364.85811381619,57538.4034925392,24835.5862400173,55041.3510407977,137070.349833845,652,"Argentina"
2019,337.522370820225,98.6434347850536,586.41118485358,134408.18541051,1655.45033446909,59022.7975592591,18352.8409609484,56302.1869222476,137086.212735438,653,"Argentina"
2019,299.013395778563,148.280120416768,590.090040151227,134526.556437041,1513.89824657678,63246.6846668313,27825.0324770003,61145.2450582629,137077.838239965,655,"Argentina"
2019,338.498799104019,94.1850369601199,472.092306520388,134836.716569726,1325.39770055384,46382.7392897829,14220.3810443689,43850.293045622,137066.890412864,656,"Argentina"
2019,310.086174139017,132.238170633639,417.317425739113,135022.519847169,1196.93092561542,51104.0163246655,21026.1691007988,48873.9037835703,137079.092543296,657,"Argentina"
2019,287.28189684186,150.749907848376,516.227477317144,134669.516557371,1468.41004193764,66454.2266567786,29805.9112097396,64061.9443344928,137092.185881316,658,"Argentina"
2019,291.150869754111,149.564843989284,394.168660546854,135095.822928343,1135.1709435047,53300.3821093542,24912.0586836675,51053.2858948471,137065.878246138,659,"Argentina"
2019,272.533069562186,161.837461604284,418.387321013386,135089.251061059,1135.58058413407,54112.3037487036,26685.2965406931,51120.7644085284,137077.589497373,66,"Argentina"
2019,326.905559610146,113.961585448372,532.581576176754,134654.976069402,1431.86926926661,52253.5541487367,18691.525064281,49700.8192731094,137060.294059904,660,"Argentina"
2019,337.50392783258,107.404138835533,446.735622333112,134969.348769996,1232.32990951753,47325.0076823958,16260.644162843,44880.7448061227,137093.322368515,661,"Argentina"
2019,287.481206809525,159.637835908639,463.083907380149,134951.612945449,1230.31801224724,56823.0275916204,26775.981575267,53902.223601861,137092.133907794,662,"Argentina"
2019,274.239465829342,162.661945812582,406.749774189554,135134.970006506,1110.0526418242,53771.4212218297,26306.6369626936,51106.8924203513,137088.673834162,664,"Argentina"
2019,314.909735609198,130.920050930834,376.404076641635,135201.043176574,1052.82869675919,45285.1213415274,18799.7039880778,43120.3318322555,137076.105736515,665,"Argentina"
2019,345.570889021093,90.7272081631778,618.716021641335,134300.839422816,1728.66927855096,58836.7311641572,16728.9806821458,56145.5112396906,137084.522820193,666,"Argentina"
2019,313.719545612873,125.302560862832,466.147286169676,134917.136263316,1259.56468210037,49960.26508285,19389.4102489399,46894.8163010232,137081.870338062,667,"Argentina"
2019,281.710224770807,151.682397767395,411.31528051139,135122.074230057,1103.35608406026,49325.8277944605,23093.7710695821,47157.2635903347,137070.138217167,669,"Argentina"
2019,332.275459852346,100.422143837213,566.825721151161,134560.945371095,1545.69340944642,55087.0408248025,17298.2474895594,52642.5281680515,137106.162105382,67,"Argentina"
2019,291.916808148016,142.676802078882,354.906761781753,135345.234857203,949.978737702388,42749.1099651669,19233.8993494834,40329.7195514138,137084.713966914,670,"Argentina"
2019,285.564346709744,153.284587240208,379.910336824606,135219.37428602,1044.56486958669,48129.3579323984,22539.3718709207,45393.2229274944,137082.698426381,671,"Argentina"
