"who_incid_factor_2000","prison_incid_init","r_change_factor1","r_change_factor2","recid_factor","mortality_incarc_irr","mortality_postrel_irr","admissions_factor","beta_pc","b","alphas","muI","sc","d1w","c1w","covid.beta.factor"
1.43063261031347,3300.68512756005,0.637028341143217,0.332884964681558,1.24036970280864,0.700443114685545,1.00205406701337,0.976257380091937,0.420393942198842,0.904273922664354,0.179782373898927,0.0831262711870688,0.158279296335281,0.595136866990865,0.782922269022558,0.929093369610753
1.09513931481358,5127.63073889753,0.59325727404873,0.379760847716056,1.37136201044595,0.619534892898346,0.721464569832608,1.14329933910913,0.448495488896792,0.782370632294328,0.208359132487267,0.0895657908777108,0.169400652511923,0.76097649911403,0.266418678864837,0.78944838196364
1.11526802859588,4070.58790271262,0.570309340728784,0.371022399102298,0.860211841870703,0.86014083792339,0.768956004604867,0.987147279816949,0.537646668506331,0.873632948545918,0.235038828974319,0.103282816747289,0.164106266135842,0.530843435131013,0.800859115466708,0.845850601851761
1.19276582493865,7618.15462184,0.557721416680951,0.361393749529727,0.720994206697608,0.642111516922549,1.08889032487658,1.0933507661328,0.532921182908638,0.866357525013782,0.235121609252673,0.0991246925918085,0.14355805641006,0.154119436953139,0.0184566873546379,0.663186311277126
1.17003996666047,4593.24558620374,0.549895507988008,0.392362419812177,1.18841733754852,0.619626587788509,1.0711462541394,1.02247284485494,0.52982620035761,0.885877310849641,0.213826589795082,0.0722087678878371,0.166800105033332,0.718287236390325,0.916403909992271,0.818990946638546
1.08478495011879,4745.54327653625,0.604553956405364,0.361166106559985,1.29504867469149,0.810920510529733,1.06884364179726,1.02282891613488,0.561852244219702,0.91958285126715,0.220130180673888,0.0928297440023271,0.177225303573277,0.793485126305604,0.0052444732808508,0.942173397573459
1.26838460901523,3175.75317328073,0.638845494387884,0.364589559315947,0.883767092868664,0.722419648762909,1.13677460149889,1.13005245181271,0.518614806883286,0.954409129034661,0.208553214376467,0.102192369022517,0.151470801774043,0.124455461946316,0.059998314926168,0.73485754471932
1.25753610083151,5266.6239397379,0.542697703370388,0.349981631849397,1.4227167736663,0.676072718812723,1.22265925317477,0.890992168589879,0.453793838935492,0.834441751475653,0.287285556703943,0.08363214962133,0.162589745129938,0.887942340939538,0.497459451797651,0.711161493730319
1.19256082895623,2772.44805958743,0.58535073442092,0.345155494472053,0.836516998871223,0.57673164131015,0.799200520006812,1.10858503321303,0.438815855653608,0.971710469982253,0.208271631271943,0.0768424368198545,0.1469313938238,0.0224445899346222,0.131770760903678,0.667851713504991
1.65533872872004,12226.8679964603,0.54979946967689,0.358105476775866,0.851680802515099,0.586067522370547,1.40519480793058,0.895034973479965,0.54254866151093,0.76608790450909,0.161436835437522,0.0881936744031623,0.166840074571052,0.876835028020898,0.140720203154177,0.788203988693998
1.15031828618531,3481.11377592322,0.573466320194776,0.336753487252116,1.30035514131864,0.511514832109626,1.17789901523309,0.800059855323561,0.56752005621465,0.884218612698862,0.210544051128357,0.142757185573502,0.171011187820362,0.0456205973497126,0.180195834975146,0.87060774478359
1.43165376232529,4675.26869754011,0.591798331836924,0.356768251373631,1.34059602251614,0.582331524076857,1.05834027704801,1.12348523564095,0.502642060845323,0.854558513476811,0.14561906813988,0.174836843540213,0.149595740589455,0.547905675474632,0.749762076276665,0.816792230882772
1.42053770081853,3585.20255925127,0.625256691790136,0.319230803320238,1.23916588781491,0.720076721008255,0.996206107671146,1.0002972047215,0.472230256033511,0.921660148721131,0.296268189884228,0.139051432425962,0.179638017800265,0.149244534602466,0.326778688017512,0.82601170364246
1.13918584371217,8912.21195701906,0.671104354601622,0.351346291278364,0.823801721058011,0.584035474659077,1.04015478728343,0.932381309972041,0.423744264034066,0.821659576431968,0.164256296313027,0.164310336499994,0.154241993885183,0.214255604400377,0.641002304899506,0.780081776632582
1.05544621400034,3271.34332457545,0.538044333100306,0.35160362993683,0.912238610139198,0.552839703241313,1.0085902837766,0.972815757787344,0.450901791617713,0.94166900484882,0.219474157963962,0.0690737909828879,0.144332653092038,0.299537377247742,0.453701969615805,0.727404667966956
1.31809987576564,2977.36546507872,0.647296477747622,0.348417695781825,1.18445860065858,0.899433630619168,1.18986406172201,0.887404696749341,0.574616672111407,0.798364964743995,0.20558569756516,0.162404383429617,0.151662529868188,0.243984241134565,0.187204807907265,0.61586149831708
1.10148504595636,3254.92431108349,0.559128678392012,0.386727601563943,0.963841641081305,0.717266545048767,1.11974814890982,0.838090566039476,0.51995514949012,0.853422939187585,0.252010396075441,0.0998918506114915,0.163130132872451,0.959391074104623,0.523192182956574,0.680095863381713
1.51931797869512,3215.72485086348,0.583140830529238,0.357743858610543,1.02233766119806,0.656568703886106,1.25589865432025,0.836367657561871,0.554309772515636,0.939833700869257,0.204324571934007,0.179241761153679,0.169713545970068,0.904162809436908,0.0698880987164254,0.929689255829102
0.886153833165001,3340.80715253383,0.675563707830493,0.348685042011869,1.06893896832948,0.54982369305557,1.48992206139064,1.00900363200524,0.483286628752584,0.937266748450807,0.282960511172048,0.178432280514478,0.162546075391416,0.73574619965426,0.355392997357296,0.773841553578562
1.26138965244716,4331.29877472198,0.655820146753865,0.328030602862623,0.911278611551079,0.557926165964531,1.17255699508287,0.933980319126553,0.551318968663554,0.838883523037409,0.212671340118938,0.102254324968187,0.165353679919374,0.879950747630481,0.971596004376265,0.883003718883247
1.06446179175244,4699.43234939819,0.643974335649031,0.351905239978135,1.05475039048009,0.808144786685177,1.28952109650755,0.85396410386681,0.568144167687492,0.944204861511065,0.257824116196562,0.0849863384317968,0.15847619021093,0.263467389629921,0.796254680672505,0.767116530948576
1.90458374897786,4328.61408101057,0.568424207700617,0.397364095242411,0.833677707011078,0.713192993008045,0.604081603708979,0.986997947322927,0.529480267065269,0.802379794357805,0.234447699587539,0.119902266395179,0.142189196832793,0.50377677849719,0.0415880969670446,0.825382252144318
1.43123861080733,3015.72425152606,0.632642929196546,0.354509036987253,1.06129104577366,0.530192745970694,0.887195752168473,1.00908300128924,0.547443537725208,0.924959730165099,0.169483184398859,0.120641983948088,0.173052549020285,0.92535327771275,0.539480961794965,0.754377174018019
1.11898838696791,4267.62325081569,0.619919261878837,0.34458618747487,1.09231396275971,0.537106146392841,1.0012049306818,1.0491335310215,0.290609464629274,0.845368646147866,0.157309864108951,0.0615221862334398,0.179553761676346,0.159686416481466,0.563695723619933,0.915004634732626
1.13630218360124,3188.7517589524,0.610290116244853,0.374745954438479,0.882984732354425,0.899147302727368,1.22630754023739,0.906435206588802,0.696951098111253,0.92233223489838,0.326477050846492,0.0802177088651447,0.166819560615708,0.357615051018462,0.770435876159696,0.753001602747976
1.18085621065712,3717.75156662762,0.601925669807805,0.342464159772079,0.796066717418463,0.641761192550572,1.07139048887059,0.973287354814979,0.390345748095123,0.908654847453015,0.221079615202463,0.101563410472817,0.164001130411023,0.425997620297208,0.952949047109267,0.778370079560153
1.18112805039552,4698.98319489529,0.629848864306331,0.350517739823643,1.3283151559537,0.676566301521273,0.997596993060927,1.13150474761075,0.319190911690598,0.95463545980053,0.228439447753414,0.174269101782351,0.176026028783498,0.588228394656442,0.229052458398277,0.877332248974002
1.50223200141557,3525.25656870692,0.546323193648112,0.343312686472685,0.881426291324726,0.723887921916566,1.57041860930729,1.01871067540653,0.518579152634298,0.956604335938282,0.208814981476978,0.151901305730395,0.149055865668976,0.019460120810351,0.977666188813668,0.734461284648432
1.63359989085292,4186.55194772722,0.597801658936716,0.354960883650854,1.10012106157523,0.539509993238102,1.12665150669283,0.951228349615286,0.584985192475555,0.799753758550564,0.269003790645487,0.169229752911906,0.178792912961372,0.14836786686241,0.893290090651795,0.872123103652488
1.30583223750906,7391.23423079172,0.560618472544178,0.359150866358668,0.890361067097465,0.667224534602248,1.0738490094164,1.01708309560618,0.444821846199707,0.941975782896119,0.181665859291666,0.121471381536817,0.179231093839815,0.111328920185799,0.712532231874997,0.760939632918809
1.11197871237984,4334.78899336535,0.602660653215564,0.349660298261101,1.32393010135443,0.64893446205657,1.03257971862065,0.951675487999596,0.425321962804818,0.923534369706401,0.183035045436399,0.183591047623033,0.145606270328013,0.931956378571689,0.0986745989027744,0.882377778667825
1.42833840035071,8496.31959144927,0.6209149851841,0.356279548552039,0.877510018621533,0.440254640634052,1.39712492327872,1.14025048705806,0.495232689725836,0.962253686694176,0.232506068120312,0.109744807840712,0.147974914565735,0.35535660564426,0.629868242994028,0.852358283122507
0.92346514451674,2481.09599459802,0.616056026488178,0.344394596100073,0.974207816383991,0.543258360274535,0.924825178330837,1.04088635881184,0.47406442312657,0.863708220622344,0.242170575232882,0.104235001632395,0.141188871625121,0.758707713795671,0.594878422020158,0.754602407419702
1.30719098848245,5247.53498609526,0.597908393947716,0.334080918348919,1.27009703159731,0.722569303266483,1.29877775203143,0.844542556469143,0.557100354481084,0.79647022016833,0.215117848782134,0.0631922024317096,0.17673550804411,0.286206378010179,0.89136391140474,0.826980531926824
1.2008134998932,3210.1064470433,0.58331167121283,0.343831291608533,0.963647549793639,0.56436829719687,1.06897433319252,1.06688808927326,0.538922157688654,0.830547787575037,0.221253659783781,0.0664856499716662,0.145304655277749,0.426844120266692,0.419427042521148,0.775632922612432
1.47963536796781,6970.03957736366,0.527359153129536,0.359458495718824,0.953070025475441,0.677214912205842,1.03205322772843,1.12508515057924,0.67358768417476,0.854069509091551,0.247467240308183,0.142350576735156,0.144065322438488,0.997452295158524,0.37681332403988,0.899782096557627
1.21306471571475,3376.68220004633,0.538896352299403,0.366254358083328,0.846443413596505,0.590704374636114,0.974296259083823,1.05208826920526,0.27308334213632,0.893219343256326,0.163231948593782,0.0701355316335402,0.172218065604011,0.128187093505093,0.0815196796300976,0.837951812830842
1.63808398566808,4923.34316826803,0.609554159792925,0.380135410351041,1.28807219323878,0.672932788518312,0.970255899296148,0.893660034466411,0.564192286431546,0.798651601098803,0.235194046033037,0.164370284383063,0.163393157436976,0.379890752897598,0.698456779478739,0.792062105639848
1.17707603005676,4320.39854009368,0.595716345832698,0.373476673403913,0.606365025026321,0.587008872120032,1.12841363605594,0.801233693586781,0.659943668162461,0.926871480183568,0.332054982656968,0.12784486331326,0.171498066234844,0.804602191532031,0.11589570782807,0.906607040784713
0.828904874535628,2640.29051437856,0.600850776733597,0.351389368718727,0.947815255159011,0.693322317633494,0.536093170313322,1.20053342051627,0.697918714852702,0.885817164227422,0.212383819422563,0.0643945569920237,0.16332753894963,0.260816977918458,0.535581770717244,0.863001316242623
1.34223850881696,2902.43937414768,0.582226461351441,0.327273765529623,1.06060046381115,0.613843398020337,1.22230848665464,0.92224516848015,0.49415347292109,0.865251796007086,0.244863350093368,0.154291825450489,0.171218422674451,0.4685246259626,0.157549192945085,0.854273420284551
0.680319669074024,3217.76511123276,0.667390851259426,0.315708069512802,0.977785037721459,0.697834034655855,0.844701743864191,1.06662217154295,0.507523188264785,0.877396642108919,0.236608137803128,0.0978391788768808,0.143182926435873,0.246102450006253,0.78880289161702,0.792279649566382
1.40306635762105,3515.74042379464,0.627028855976298,0.378113483457807,0.779688273614566,0.608903910965095,1.09129854817718,0.807117114141578,0.602686470336917,0.798998808699393,0.192717541040782,0.134774178976717,0.15717487052425,0.22789834248422,0.489859096387789,0.74687511832219
1.74729032656511,6622.99278484195,0.600813875483401,0.354023307993549,0.95139895682797,0.697461163837948,1.12564502063334,0.975254735120013,0.486664484166829,0.959319404879803,0.175393713328924,0.133828743332297,0.16204121235342,0.904963152556292,0.583681864499347,0.748339532003102
0.577128905504435,2870.3259478209,0.554200553384592,0.309112372448196,1.46074253672102,0.613963492104576,1.08643904992906,0.973845523523472,0.401249983552227,0.922554882029756,0.210608843985691,0.0711765777990585,0.140556708051413,0.874559082183288,0.0159386494222563,0.71684878257945
1.56151899627473,4407.9699357765,0.651299022618663,0.357679509632942,0.914660915119018,0.77895201959166,1.07967283425229,0.986844333414458,0.577969886815492,0.910434055957334,0.208449918388271,0.121045624509326,0.14495815959917,0.0497006181301549,0.218902811192907,0.680460257763908
0.779446769337057,3354.61175006688,0.60968385456734,0.345635114318944,1.35307592342269,0.656076964682718,1.1540404484524,0.960679809070305,0.614665169416702,0.856766657240916,0.244134699017562,0.163225116577594,0.170264035171363,0.933427663109731,0.0834545670521135,0.706348543179792
1.63100219039953,8052.05670750315,0.63649997625715,0.351721392155203,1.01584548712514,0.644373119207346,0.814961919231604,1.08607661274459,0.338816023783362,0.895222300422073,0.188130272106628,0.0880177224909693,0.160013596552351,0.479178638269659,0.815552956364738,0.878180930567818
1.74073358975718,4353.52767216913,0.623093599813149,0.380122270530679,0.751467118860341,0.675701937059946,1.24616134580861,1.13811578749084,0.586004469312486,0.952635957828342,0.21637568606035,0.0956131157293866,0.174847259451628,0.779180421358518,0.582249770923207,0.743272059337858
1.09218537983238,3128.9299102885,0.675445099253201,0.39165247001784,0.854866788059848,0.496692751891145,1.14009104058417,0.970760332685341,0.509474492091722,0.820045612131122,0.193686352529254,0.143351942679637,0.171390622265348,0.367575350574451,0.173945321179616,0.976241029179215
1.33121547664217,3150.49436613204,0.603963504878554,0.351741298938556,1.22577861067509,0.60207131121918,0.751269509960455,0.903240071832115,0.552560373375876,0.891597311897092,0.143864749143103,0.17265899118182,0.164825716354184,0.184210444086697,0.742340754871334,0.803511057047464
1.15049081429061,4188.38215895671,0.606741070718557,0.309448231039279,0.643104498601789,0.588689948346287,0.998053877879613,1.14804695625242,0.449594910770533,0.822397949691214,0.184194198159925,0.0783784630770626,0.160957048041254,0.130125891238218,0.244888685810535,0.905058864301701
1.20993868026791,3365.99045875892,0.587903074462202,0.332328582601851,0.809926599886955,0.561864860196359,1.39252370068738,1.01415177750747,0.562626183203602,0.872985713854651,0.169133668815394,0.161496129358558,0.169557912637524,0.789096696690346,0.63746875034847,0.826570617860536
1.86610772438717,9869.29407095763,0.551671085442948,0.333239055247575,0.791116853578913,0.602034426478205,1.1932451933952,1.20370055942387,0.43815568972636,0.848367978989101,0.188190019845781,0.149288876704424,0.174615111761612,0.224496353205681,0.671349312580501,0.700311260881537
1.25918278049192,4056.7801209372,0.597681025624585,0.367090360546025,1.14315627219348,0.547756160126924,1.26498604262756,0.962057787238847,0.359591077680982,0.897974827079276,0.167697268925105,0.0685366972197123,0.160651372401939,0.953907940191217,0.846719562493032,0.652947893927832
1.11725433539684,3216.72241087881,0.603893064651751,0.336790325047161,1.40918907239461,0.82849660089079,0.851824734611589,1.01041168171052,0.509716568597434,0.95814168126839,0.12189886151307,0.0697795689537181,0.149217283241583,0.0610269880186922,0.354234888611827,0.866365338256569
1.3673299322902,4756.84193564946,0.628092339797286,0.374292914320625,0.694146875466781,0.650082091213249,1.36898140693416,1.03394086588671,0.348246839184457,0.859257702345146,0.279777057641912,0.182489038422983,0.172679858964822,0.796892729418663,0.872696986046697,0.747117268508709
1.08507675431337,5746.75907759837,0.534511551684264,0.34305107819352,0.736235391138489,0.419575323261947,1.02269796462965,1.13989003653607,0.563509973305486,0.968462047902635,0.174423924409631,0.0930769594817882,0.156109237553591,0.926670480454729,0.584273776389426,0.958073015178575
1.16432276706575,4106.31219971966,0.528792236607257,0.375089193167889,1.27933822043377,0.720254965113263,1.26364951272527,0.968147018571569,0.398955589857279,0.954830050040882,0.208396095880346,0.176223663544438,0.155022591976747,0.867394632784262,0.089356116350585,0.801845209103222
1.3241128672747,3390.90718229842,0.561419168486113,0.343676904165555,0.743747896959402,0.802991367353615,1.07820931590766,0.989609336857648,0.608814376870116,0.872847732290948,0.238656833622827,0.12713478712398,0.158838578767744,0.750862571595858,0.926937928480639,0.692568281368318
1.34826924825657,4325.83203459492,0.603448754053422,0.33015344582872,0.950815314071178,0.84518857041306,0.971772554055824,1.1030937410366,0.586510825126812,0.883420813715638,0.176929626727758,0.141369832692294,0.177547907945976,0.629430577775075,0.207535386641044,0.692004402071262
0.96569027295833,3223.56251999733,0.595462259835564,0.322210922756436,0.999881662546464,0.535192520095796,1.1594350259532,0.888941744336065,0.401081811215047,0.918063560880895,0.179879356590764,0.092203092552287,0.148154889349415,0.526896100219261,0.780849866029186,0.92339219896677
1.10988300985019,2712.86151762176,0.653887503986542,0.37451465758519,1.06343252781183,0.607923242645086,1.1085186990722,0.926788492084895,0.523178936444512,0.879241084071235,0.230892855249111,0.146401094391036,0.150259543450751,0.513878135914837,0.275238821916825,0.804839867001593
1.62248292214045,6903.4220626279,0.591314297578741,0.34241388422373,0.87963854790754,0.583474401714058,1.05185229674348,0.95812161519966,0.470602745320386,0.855396841763947,0.173416994278313,0.0738969421099118,0.166390334385631,0.311750371430147,0.363761869477419,0.972701196367412
0.940294597670439,2036.77647339354,0.587639309061178,0.321424043352634,0.696442890915552,0.726660608165266,1.05576165775456,1.11221686508177,0.541456119994325,0.8704439819141,0.162075186820106,0.119153862716071,0.169920322691773,0.158332507798293,0.784973382160611,0.791342080654631
1.10349636059677,4739.69195761327,0.505341106518815,0.35414776507937,1.04734094305949,0.700326052498567,1.07013450868995,1.09261239327091,0.402257334954424,0.91139105052709,0.221933001200188,0.163963958360886,0.16873020616397,0.422857444732838,0.228049773892388,0.711655237033524
1.15203205946911,2681.66656142056,0.59451933479333,0.346817478899688,0.689757421348651,0.62694427363805,0.922884871505936,1.03489524616573,0.449770059863456,0.975646214579677,0.186006468198454,0.199833966075334,0.174090997042498,0.126894508090879,0.586632863290763,0.851467345142986
1.41821924264482,3607.91364824262,0.59044699761443,0.331038794473075,0.583401786443729,0.695634182619736,0.939921678481434,0.841836383972797,0.721004610855283,0.876180195610715,0.179488340844924,0.135937686599705,0.175589544911743,0.349488113413642,0.911936698611748,0.810945220851999
1.52300895496379,4770.8379519575,0.620510510655529,0.342803815831603,0.874516638739956,0.514432507822754,1.27401367615988,0.766668338814474,0.40468274748893,0.839204799406848,0.153606669877099,0.0644557569298642,0.147097713966282,0.112870061672137,0.239622903801501,0.770658447342201
0.73960955654961,2658.83052799005,0.611199281157783,0.330481860018946,0.853167067194951,0.699911419516778,1.18111530145028,1.01448956587954,0.47649654989239,0.906196563244996,0.258945701894041,0.11061731660905,0.153991692403011,0.764688407504543,0.973265054891352,0.75103169487146
1.81439107275817,3179.43491201352,0.62144179893467,0.37065160200572,0.772319974000861,0.701762573568145,1.30862653368008,0.986986046412138,0.701111410375496,0.932946948657137,0.280580843017489,0.0614186062442467,0.168983622192361,0.576674020475941,0.637235605148366,0.791978684651212
1.34343904329259,3387.21531368704,0.518344985719867,0.374842984159374,1.03984548571161,0.581113680530529,0.999338215514767,1.04575119962812,0.59661029570046,0.931111728790286,0.287806825882852,0.142282250622512,0.142755731041345,0.273068067852796,0.133162539910059,0.97135516709301
1.05149976385245,2652.4601441945,0.571938913654489,0.360190634486175,0.985311273685513,0.546426946121495,1.26900520134389,0.885071762308034,0.548560785473214,0.89568357934076,0.166211831204095,0.196981027726999,0.140166392039555,0.63217553928898,0.0934512074140366,0.796562592849611
0.874017550049595,2427.50917970965,0.580504401800872,0.365319505048677,1.30885730376553,0.66430056294552,0.942827482900343,1.05939465465559,0.451457687289958,0.915802301229219,0.193948813256062,0.186716840193108,0.171736636817936,0.910397822253561,0.690309387277036,0.890719963350628
1.33879543769838,5296.73652063921,0.605669121777364,0.317539881078611,0.967372255738086,0.480319453066954,0.802400384533088,1.15026133228734,0.498188181538611,0.857291896013199,0.228098639461852,0.144473548554575,0.159297881031054,0.0755104077360593,0.914010547678374,0.706938185612085
1.26992852256787,3479.5683489557,0.542584941381387,0.356540192922828,0.646547123417577,0.612218409834505,1.09445772221891,1.04588924326622,0.534014484289462,0.809482267051779,0.220560921618075,0.186117213426818,0.147702246308186,0.872060458341613,0.595619071228042,0.934171720846148
1.20351811619767,4635.25961183776,0.548028580143491,0.367450877292844,1.11464928944975,0.43590491780672,0.979534573130021,1.02173929527452,0.505988916599055,0.833387727079712,0.207996746639135,0.136269208111225,0.173152984004876,0.473743973204245,0.25554457963747,0.838624275402103
1.36131580719866,5567.95473395163,0.541741181066686,0.312270541643968,1.12521348540454,0.510620816015064,1.18515372285628,0.912171194365165,0.313425191458266,0.847382858429989,0.207738158937389,0.140983841424903,0.148568017284361,0.89272484690665,0.507769765782946,0.922063816910922
1.6997097670766,6250.6807578953,0.687327654902465,0.325951552745036,0.771887921965344,0.428279730538479,1.36555409138782,0.922992721493266,0.606349708596358,0.904534305832449,0.173309073148389,0.120147647727948,0.165384663936891,0.958864996274468,0.370967749274258,0.70578481583913
1.42447649533474,3074.96961555586,0.576658147777804,0.387829971210342,0.959280484494003,0.597566440983415,0.936887107214273,1.08048111280992,0.400883825941158,0.832797713257288,0.215746611272872,0.168835685341129,0.173963450041742,0.554892697993588,0.629207393465719,0.928550096596293
1.20877342333059,3139.53575818285,0.556439122697537,0.361780545174039,1.05037827661233,0.753328495502496,0.778960232715333,0.946840154486171,0.526079684823643,0.920070832601739,0.177959440413279,0.156251747241535,0.145403005814504,0.445987444562139,0.100751967112068,0.651784989158693
1.50423482155274,7326.19114415845,0.645570281537297,0.309149801089715,0.885671055105945,0.756263944509632,1.2219480378073,1.11043985274708,0.465869950155809,0.84113656981382,0.176678910341881,0.097342565890329,0.171088675475372,0.58501909180327,0.11708324319846,0.637807478338521
1.13839681049226,2940.05741441809,0.599048457579709,0.352755704136973,0.880343428328572,0.68052712479457,1.10735672880071,0.996811438817285,0.568668190134538,0.902379575454959,0.201090944714632,0.140096414563875,0.144601143873589,0.967319524374014,0.668326666142559,0.825333557113906
1.03662772203165,2912.24037859085,0.546562951534114,0.361189741236135,1.02450901551966,0.623004740138605,0.758307452540503,0.965157758743828,0.540317276287341,0.988954517360253,0.178871671115583,0.0685119207280121,0.176518885117717,0.824429828768906,0.864392618542382,0.748272426038036
1.07244024140314,3628.084065151,0.540789482504793,0.353237672165688,1.06852895886505,0.846015546861613,1.03191953380191,1.03259376479323,0.61586860442208,0.991097788049738,0.207918936244777,0.167331703478261,0.155092800098236,0.830196387663251,0.164946915902818,0.787806500640666
1.72695972736535,11751.621764564,0.571367517626831,0.330955387332367,0.869625204384608,0.594362206584241,0.920739357364748,1.02074809631024,0.5413455600251,0.911517058386281,0.192881075414927,0.150482861711317,0.151602480326775,0.389148243362006,0.18194710950468,0.922238524211707
1.34485778015016,2417.90988435171,0.532787809628056,0.302725674151331,1.20937951237429,0.876365640283214,0.919009540881334,0.943387797047401,0.481561834345605,0.921856530142839,0.267583866374085,0.0826813381036236,0.176159701865056,0.786714058817054,0.469835915690443,0.848481568875071
1.35363687997665,4200.40007234377,0.61111185099011,0.372010290560925,0.604896500025912,0.782581702830581,1.10330295160332,0.922740890990147,0.701288709152727,0.875847659446297,0.27444230245837,0.147818622276005,0.147996051862077,0.0414607581361973,0.517493521605308,0.715884327435723
1.0665357946036,2806.94407553288,0.593790531955062,0.384216124307578,0.767597192435148,0.730331094532369,1.03015577328038,1.01081580477686,0.37698088368643,0.880697436599215,0.236355510533598,0.191967718273558,0.148698100680854,0.377857373528493,0.520733778802212,0.76794593173324
1.32516093686151,2036.77647339354,0.602145133519456,0.374341203930052,0.60046129464803,0.736099426015374,1.10634373251188,1.0125094426304,0.564402306623752,0.776255075575019,0.244186067169407,0.154738481586585,0.164896658673044,0.206931972105289,0.717507180980329,0.770298173751827
1.10313494735576,3854.83574786451,0.595309274196854,0.357290139393201,1.14507620369987,0.748775030761035,0.94700122888983,0.899695130984257,0.429338848765113,0.897652623412143,0.219185375281717,0.150600783467514,0.159382378582248,0.47313594302636,0.713144839020601,0.846309537462697
1.62698934334963,5198.6069089624,0.592023879948695,0.36106474085515,0.855891025126438,0.624193191311953,1.16100118578284,0.954260023615687,0.455980691703866,0.958174021882827,0.196355070438983,0.172270878367489,0.142363906732326,0.112273782562232,0.405096078575201,0.917019480566563
1.04912037782869,3834.91776736275,0.635426658041304,0.39385238608464,1.07605401105539,0.502729441666084,0.959173975652039,1.01063411810014,0.436154614893645,0.861902441562618,0.20894266954879,0.181451099782343,0.16587020857489,0.788181114074076,0.253913976605283,0.727746407966939
1.55531146124564,4093.86245327959,0.613169162073608,0.379507291632872,0.885275075413262,0.437932798138112,1.02947513718726,0.985425175911606,0.519260755922533,0.896891033154927,0.291548502176279,0.0779613516144652,0.1682285654377,0.80499404193849,0.0422074326755634,0.701026602134428
0.882251486220153,2982.67064610609,0.647943084309425,0.346400557980712,0.882765680816134,0.740323439713782,0.808592500738476,1.06711335216576,0.415365439650524,0.788005988954335,0.206797310602712,0.120215755543442,0.163453858852998,0.889228654934792,0.684945089194846,0.842170274373632
1.36858166947458,2884.33591568555,0.597356299451735,0.343746496770326,0.843860017007044,0.831458193625605,1.18133906834998,1.01728201333769,0.354595707467671,0.883166683765215,0.212816940042631,0.137843008303435,0.146792913941531,0.452399171255529,0.813748121592061,0.828523580206062
1.14745001782175,3049.29669408551,0.608808020520677,0.351929529140859,1.25310243475174,0.580200074017382,1.08471874788333,1.10651454583743,0.480855405100952,0.902928454962687,0.216774266782092,0.116544694582857,0.150404780201397,0.487296708272072,0.819592046362581,0.814041847231668
