"","t","q2","q3","q4","mu1","mu2","mu3","mu4","r","beta_cc","beta_pp","c1","c2","c3","c4","d1","d2","d3","d4","births.deaths.ratio","idx"
"13",2024,0.191614055801717,0.00197745639037294,0.00197745639037294,0.0114747890066714,0.0116458990235028,0.016025641025641,0.016025641025641,0.857251570988425,6.32011558968342,56.5663409320403,0.140630848501317,0.0761840832829048,0.0554322667109274,0.0554322667109274,1.11901725001871,1.53388655272962,1.82384244538364,1.82384244538364,1.44304,1016
"14",2024,0.269216939207101,0.00186975677339071,0.00186975677339071,0.0122351538672168,0.016616119521397,0.016025641025641,0.016025641025641,0.968048935684078,3.88941002742936,61.9628569209656,0.124411549058241,0.111044463915286,0.0803850570682274,0.0803850570682274,1.2,1.93027378115307,2.1127632033243,2.1127632033243,1.44304,1017
"15",2024,0.160734766773022,0.00215485337636663,0.00215485337636663,0.00869495464687925,0.0116026374671898,0.016025641025641,0.016025641025641,0.853814752360535,7.02832138563474,56.4140759373847,0.137861161331886,0.0750687801728485,0.0658860873237265,0.0658860873237265,1.2,1.56390072633675,1.79971025989405,1.79971025989405,1.44304,1018
"16",2024,0.246903458001578,0.00175820866510192,0.00175820866510192,0.0105431943160325,0.0150489377327744,0.016025641025641,0.016025641025641,0.869070492202854,3.5256443330057,60.2124407518868,0.119633034823952,0.106763757374486,0.0684847249875417,0.0684847249875417,1.2,1.61373036390652,2.44892537459851,2.44892537459851,1.44304,1019
"17",2024,0.316179712016833,0.00152602477765618,0.00152602477765618,0.010318783383955,0.02173152718892,0.016025641025641,0.016025641025641,0.876454839457006,5.50563416439264,68.8608235577332,0.13028061197731,0.0906708491338763,0.0643861364737956,0.0643861364737956,1.2,1.77820336003815,2.01095544812282,2.01095544812282,1.44304,1020
"18",2024,0.340995580937238,0.00160771267879005,0.00160771267879005,0.00925756302874412,0.0190388854483487,0.016025641025641,0.016025641025641,0.945072330213065,3.01516723059576,76.19988981855,0.126935754143662,0.111634238945884,0.0631140668339983,0.0631140668339983,1.2,1.46322269500931,1.72516587734463,1.72516587734463,1.44304,1021
"19",2024,0.201349682986234,0.00150479064379912,0.00150479064379912,0.00914708676117329,0.0150940300615744,0.016025641025641,0.016025641025641,0.678344099365351,4.73635545009256,66.0279650037713,0.125285994345421,0.0941510433179731,0.0588839840143275,0.0588839840143275,1.2,1.79459803292037,2.01570037112169,2.01570037112169,1.44304,1022
"20",2024,0.235067822675823,0.00165015245472829,0.00165015245472829,0.0126048755775653,0.0139294053675725,0.016025641025641,0.016025641025641,0.795628357362624,5.40088802428744,48.1993301890966,0.16,0.152336589522268,0.0969825253404558,0.0969825253404558,1.2,1.51005934157881,2.18886697426966,2.18886697426966,1.44304,1023
"21",2024,0.228684384258815,0.00176903184948331,0.00176903184948331,0.00873323860900171,0.0179461048068022,0.016025641025641,0.016025641025641,0.837190961926835,5.04880110587875,68.6337173203736,0.112923505774273,0.060714941258841,0.0572125526191397,0.0572125526191397,1.2,1.5748013455427,1.61004706007832,1.61004706007832,1.44304,1024
"22",2024,0.248872092258285,0.00167887030057833,0.00167887030057833,0.0109495104114983,0.0166491531619561,0.016025641025641,0.016025641025641,0.836740891283796,6.17070152836305,47.0988002182996,0.144986907299639,0.131759508882209,0.0746665871954372,0.0746665871954372,1.2,1.6827734700274,2.171393451397,2.171393451397,1.44304,1025
"23",2024,0.271537650524072,0.00160634701782665,0.00160634701782665,0.0110168344008709,0.0198243780320333,0.016025641025641,0.016025641025641,0.820634871931384,6.23062653608516,66.6113898636595,0.127711806481537,0.10050637571317,0.0673113963243935,0.0673113963243935,1.2,1.69069694618666,1.94138553499774,1.94138553499774,1.44304,1026
"24",2024,0.318812886712713,0.00132771622861779,0.00132771622861779,0.00945955985197148,0.0163369150553646,0.016025641025641,0.016025641025641,0.766749615114872,8.42187760829909,61.240924846453,0.128065621566641,0.078923734235732,0.0595026184349318,0.0595026184349318,1.19867046269885,2.02948217120463,2.26619676519903,2.26619676519903,1.44304,1028
"25",2024,0.338999596180868,0.00115108055841659,0.00115108055841659,0.0126530505895223,0.019521968395855,0.016025641025641,0.016025641025641,0.690191410970613,6.33905661114873,57.7070638581981,0.120889632092141,0.0660424990393162,0.0545956249044322,0.0545956249044322,1.2,1.50549822547128,1.9394084638218,1.9394084638218,1.44304,1030
"26",2024,0.318518622384499,0.00124174804292267,0.00124174804292267,0.012459572134424,0.0172427508280631,0.016025641025641,0.016025641025641,0.726855489465083,3.4345934257685,73.2974463698404,0.116208477105236,0.0601043537195485,0.0587642975557652,0.0587642975557652,0.947684626771193,1.98163238696036,2.01810676043896,2.01810676043896,1.44304,1033
"27",2024,0.227192621267094,0.00164124007618843,0.00164124007618843,0.0106589717409765,0.0177912006592721,0.016025641025641,0.016025641025641,0.770211587261907,3.39358542965768,60.8794358436571,0.113062217580987,0.111057368743049,0.0619151091930153,0.0619151091930153,1.2,1.69539023996037,1.91359085705527,1.91359085705527,1.44304,1034
"28",2024,0.204137706243261,0.00214833566008867,0.00214833566008867,0.0094905472294459,0.0155502643604024,0.016025641025641,0.016025641025641,0.956541614728959,3.32053141652407,53.445485158965,0.144832838601445,0.110289469947009,0.0643645401868924,0.0643645401868924,1.2,1.73974662956486,2.07693267644414,2.07693267644414,1.44304,1036
"29",2024,0.285037356123357,0.00128426725440841,0.00128426725440841,0.0106415738475964,0.0177401754373032,0.016025641025641,0.016025641025641,0.699193493071204,8.75640253706277,66.2342997026664,0.138784200512849,0.0803276913916234,0.0725183593492364,0.0725183593492364,1.2,1.60500561991164,1.90356092162702,1.90356092162702,1.44304,1037
"30",2024,0.193079507463639,0.00192895635058675,0.00192895635058675,0.0102729902568729,0.0147263934404702,0.016025641025641,0.016025641025641,0.837246190779421,4.67504901089668,69.421790636474,0.110160451564398,0.0888205736189218,0.052437529855296,0.052437529855296,1.2,1.35086650910293,2.15976728706298,2.15976728706298,1.44304,1039
"31",2024,0.215334616530742,0.00171096862251693,0.00171096862251693,0.0070181538163159,0.0164979989933856,0.016025641025641,0.016025641025641,0.787206774107474,8.50445723338978,67.6043634625724,0.106907336382517,0.0396223140678466,0.0366572377597755,0.0366572377597755,0.999106987542408,1.11633568605098,1.60026143263685,1.60026143263685,1.44304,104
"32",2024,0.303813665949686,0.0011445509879935,0.0011445509879935,0.0103401726177763,0.0164799916798136,0.016025641025641,0.016025641025641,0.646202815706319,4.88753720298216,60.7196189843303,0.121910434527335,0.0898109832648936,0.0510192288013112,0.0510192288013112,0.780203877760625,1.26086961926003,1.76746614237468,1.76746614237468,1.44304,1040
"33",2024,0.357780929710849,0.00116814256595128,0.00116814256595128,0.00923421062965354,0.0158938275327925,0.016025641025641,0.016025641025641,0.764424741039875,3.10413235907304,72.709664806112,0.11766348882187,0.075027885169088,0.0524226408618131,0.0524226408618131,0.856088164334729,1.56899328268622,1.82615895311295,1.82615895311295,1.44304,1042
"34",2024,0.24496607007203,0.00149127540232818,0.00149127540232818,0.00930148054211803,0.0196251986661771,0.016025641025641,0.016025641025641,0.727090779607087,5.26761829345767,46.6999191037939,0.158637686330765,0.137687797076711,0.0763941004218203,0.0763941004218203,1.01507469949556,1.6024554836897,1.90985647465731,1.90985647465731,1.44304,1043
"35",2024,0.166819569986388,0.00172108029747422,0.00172108029747422,0.0110217260549256,0.0145233094957907,0.016025641025641,0.016025641025641,0.698172985594607,5.27191612505588,49.9605130044812,0.134592978788791,0.0702062260983052,0.0609530002617646,0.0609530002617646,1.01182399479597,1.9578629438809,2.07658013949159,2.07658013949159,1.44304,1044
"36",2024,0.264335899935757,0.00147220384350273,0.00147220384350273,0.0126933437243705,0.0181480530271527,0.016025641025641,0.016025641025641,0.751652416989895,5.12448510845712,72.7484629198679,0.125621925319302,0.0629359503173745,0.0552353257551627,0.0552353257551627,1.17959459428769,1.20158015204688,2.36630465457677,2.36630465457677,1.44304,1045
"37",2024,0.230736034653224,0.00157072622103869,0.00157072622103869,0.00833137234808858,0.0192724057710848,0.016025641025641,0.016025641025641,0.750271520175087,3.07093850189295,52.1962185662754,0.145350527341458,0.0966438592733711,0.0548648216772351,0.0548648216772351,0.960434017807548,1.23375699844425,1.82764140148743,1.82764140148743,1.44304,1046
"38",2024,0.190382231969629,0.00184349404270731,0.00184349404270731,0.00932605073636491,0.0134368805793214,0.016025641025641,0.016025641025641,0.801878694200534,5.06208321220645,66.4423217300939,0.115662878248874,0.0569956075689057,0.0551571953358003,0.0551571953358003,1.2,1.31687721376182,1.62198206826039,1.62198206826039,1.44304,1048
"39",2024,0.178384586492362,0.0016418051061606,0.0016418051061606,0.012746392691724,0.0159681538121845,0.016025641025641,0.016025641025641,0.667194731115969,3.71566934458983,56.2713749768533,0.113482396163995,0.111088045942905,0.0470592620839859,0.0470592620839859,0.98479943075304,1.3806489398109,1.68173962770932,1.68173962770932,1.44304,1049
"40",2024,0.244883868715207,0.00154610309753681,0.00154610309753681,0.0115472086621284,0.0142482775536646,0.016025641025641,0.016025641025641,0.762030984984083,5.30741451178936,74.6597451951909,0.119715538820362,0.107175808875369,0.0577140211114029,0.0577140211114029,1.19815317894845,1.32175676866169,1.88783210338079,1.88783210338079,1.44304,1050
"41",2024,0.308952613634984,0.00162365267166314,0.00162365267166314,0.0105544176401133,0.0196549041511071,0.016025641025641,0.016025641025641,0.905194424500669,8.05581464674952,71.8075174359385,0.105074552899169,0.0609200284391297,0.0546629850532551,0.0546629850532551,1.2,1.79680069406954,1.84231915710848,1.84231915710848,1.44304,1051
"42",2024,0.215226858348424,0.00151366105340498,0.00151366105340498,0.0107303223825158,0.0161330078527795,0.016025641025641,0.016025641025641,0.698498628765121,5.39028217751842,56.4586026100065,0.113994040361977,0.0810041031617142,0.0630521330612783,0.0630521330612783,0.97873199301167,0.990101564323037,1.33251347550865,1.33251347550865,1.44304,1054
"43",2024,0.319357262811085,0.0015762947432558,0.0015762947432558,0.0135862499660801,0.0172281922801356,0.016025641025641,0.016025641025641,0.881480769439988,3.01508108599716,68.9762795891746,0.121290445321465,0.0896800602522816,0.0502861149315243,0.0502861149315243,0.941548701816142,1.0666173681025,1.15443473173759,1.15443473173759,1.44304,1055
"44",2024,0.272073076168339,0.00143176912699608,0.00143176912699608,0.0110124081600706,0.0165230799288072,0.016025641025641,0.016025641025641,0.744869500621732,7.3823428359497,72.8601859485131,0.114823569975145,0.1077185872706,0.0387108175197682,0.0387108175197682,1.2,2.2961356085885,2.38040132719881,2.38040132719881,1.44304,1056
"45",2024,0.195921387309165,0.00185867806065872,0.00185867806065872,0.0112867388480403,0.0156913112469735,0.016025641025641,0.016025641025641,0.806780917133005,3.18695777775311,58.340187334146,0.139919303398014,0.125529713815624,0.0847108715816983,0.0847108715816983,1.1801827733894,2.10532531074663,2.13433119230233,2.13433119230233,1.44304,1057
"46",2024,0.371579247352937,0.00103027914756354,0.00103027914756354,0.011469050811989,0.0201130796482103,0.016025641025641,0.016025641025641,0.67403981625131,4.63747509298853,56.2707122455066,0.132805937573098,0.108878194683385,0.066480717693565,0.066480717693565,0.963551505563567,1.38879379732197,2.02219033191274,2.02219033191274,1.44304,1058
"47",2024,0.272879681110623,0.00151979427084659,0.00151979427084659,0.0118503528387765,0.0175229271937433,0.016025641025641,0.016025641025641,0.7938516394834,6.22439559907524,69.0479835666169,0.122701079384176,0.0919943328927835,0.0617481316986682,0.0617481316986682,1.2,1.31987729590139,1.59935620648039,1.59935620648039,1.44304,1059
"48",2024,0.204930107481384,0.00179843571271905,0.00179843571271905,0.0133246505388719,0.018931715838942,0.016025641025641,0.016025641025641,0.789501715887685,5.66500294681255,75.7609183477609,0.110202139274098,0.0974702966077982,0.0418439418957393,0.0418439418957393,1.2,1.58074977334717,1.89530532709409,1.89530532709409,1.44304,106
"49",2024,0.281688301519946,0.00161790568295413,0.00161790568295413,0.0131339737924643,0.0187601945701801,0.016025641025641,0.016025641025641,0.840790834760061,6.57913165944382,67.1640831421808,0.123420976264696,0.105291445482606,0.0632449203231484,0.0632449203231484,1.2,1.65349677628325,2.41407363310192,2.41407363310192,1.44304,1060
"50",2024,0.216960453262469,0.0016403601332412,0.0016403601332412,0.00772199627387918,0.012909480500947,0.016025641025641,0.016025641025641,0.768617557250211,9.38491853053963,80.7397452153022,0.100961030080335,0.0430040759396447,0.0274455241906276,0.0274455241906276,1.19674507613775,1.21846394311148,2.15857737873112,2.15857737873112,1.44304,1063
"51",2024,0.19055285803963,0.00194236824663293,0.00194236824663293,0.00968558000433949,0.0157702076549364,0.016025641025641,0.016025641025641,0.826434746160593,6.22553439375876,55.3600202664936,0.130267145137882,0.0754118166312823,0.0700506734473603,0.0700506734473603,1.2,1.4962236791737,2.21936595121415,2.21936595121415,1.44304,1065
"52",2024,0.263776200849784,0.0016823552244813,0.0016823552244813,0.011306666239571,0.0177239609938186,0.016025641025641,0.016025641025641,0.858100001159051,5.62039669391614,68.6641580619179,0.119085829021896,0.074409061006309,0.0705997205881367,0.0705997205881367,1.2,1.74964946436396,2.18724397018872,2.18724397018872,1.44304,1066
"53",2024,0.197419632590586,0.00158635472100437,0.00158635472100437,0.0110732813517861,0.0211922707066055,0.016025641025641,0.016025641025641,0.676290006185776,6.1523973560826,61.5079525623613,0.10892351859999,0.055155808212656,0.0481491408474846,0.0481491408474846,0.958385576767873,1.03397947135866,1.30442116541116,1.30442116541116,1.44304,1067
"54",2024,0.202248329582777,0.00150256603687007,0.00150256603687007,0.00896743742713909,0.0179867956405159,0.016025641025641,0.016025641025641,0.665002677754382,4.48082496773809,64.9705744260033,0.104877691135647,0.103073420628102,0.0471708140922178,0.0471708140922178,1.2,1.85410011045399,2.44939367837276,2.44939367837276,1.44304,1068
"55",2024,0.259666212682919,0.00155716642390758,0.00155716642390758,0.0115574905592609,0.0168928387130635,0.016025641025641,0.016025641025641,0.798462915568497,3.1511528355662,74.7247485575955,0.116714097624459,0.0814913531767149,0.0614081793253493,0.0614081793253493,0.845807214250938,1.66654199190469,1.82530925719676,1.82530925719676,1.44304,1069
"56",2024,0.308771038009377,0.00153070616412557,0.00153070616412557,0.00929807810925292,0.0173833132673611,0.016025641025641,0.016025641025641,0.867423769668294,3.7253831371559,68.3354890032596,0.117371266729357,0.108699584313826,0.0693041929629823,0.0693041929629823,1.2,1.37226705747046,1.5359975647706,1.5359975647706,1.44304,107
"57",2024,0.212738501793515,0.00196278071787117,0.00196278071787117,0.0116086303276874,0.0194464211232171,0.016025641025641,0.016025641025641,0.871007887288016,3.047725538297,76.8188263854249,0.135967769176958,0.0797405108624562,0.0660832133766543,0.0660832133766543,0.84519640867377,1.34755594981723,1.82939517326759,1.82939517326759,1.44304,1071
"58",2024,0.195247251916178,0.00215584635011693,0.00215584635011693,0.0109729765672168,0.0158091956069391,0.016025641025641,0.016025641025641,0.935756108458412,3.09241565543093,63.0477289646705,0.125473641718537,0.0877717754361639,0.0560109750316434,0.0560109750316434,0.69012766892602,0.697585177148536,1.10991559305682,1.10991559305682,1.44304,1074
"59",2024,0.237875052437718,0.00159880302226148,0.00159880302226148,0.0087871445058389,0.0168404362121601,0.016025641025641,0.016025641025641,0.785211201008777,4.56374455536538,64.3457773101883,0.130781643376793,0.0887420898708417,0.0628640446566365,0.0628640446566365,1.10956357352074,2.09667110832448,2.22699060982414,2.22699060982414,1.44304,1075
"60",2024,0.250827645230886,0.00143132786183304,0.00143132786183304,0.00595532130362064,0.0221713882810921,0.016025641025641,0.016025641025641,0.710008745751048,5.79245642694394,50.7902599528876,0.133928667072692,0.0862179119525563,0.0670369195654868,0.0670369195654868,1.18668753001526,1.32362652691154,2.04685434648156,2.04685434648156,1.44304,1076
"61",2024,0.329412603888922,0.00161353257356946,0.00161353257356946,0.0120172532718848,0.0177350156914745,0.016025641025641,0.016025641025641,0.948679623009029,3.79978675108399,61.4346090409782,0.133606861426904,0.104801298001361,0.0620575290074776,0.0620575290074776,0.910365118715515,1.03327606034491,1.96567048531669,1.96567048531669,1.44304,1078
"62",2024,0.31971917432279,0.00125926540046091,0.00125926540046091,0.0117447459616121,0.012318704139366,0.016025641025641,0.016025641025641,0.741680848825032,4.68751091173345,57.5773415340086,0.136169553643667,0.0922801768020737,0.0549453409054259,0.0549453409054259,0.84889129551577,1.38841307617878,2.03781828568585,2.03781828568585,1.44304,1082
"63",2024,0.177500533716655,0.00225555318688381,0.00225555318688381,0.00521823890532397,0.0113331681424085,0.016025641025641,0.016025641025641,0.949215385271325,3.01681097508402,71.2259563826302,0.118386496575498,0.0584276525120713,0.0403373169655148,0.0403373169655148,1.05499421534498,1.13236889865357,2.30499421534498,2.30499421534498,1.44304,1083
"64",2024,0.187740959936256,0.00190384622977099,0.00190384622977099,0.0113329259263545,0.0148186389092039,0.016025641025641,0.016025641025641,0.801476658432541,9.01028607436563,70.4079775707577,0.118501082251936,0.0839855473089462,0.0405814303685512,0.0405814303685512,1.19960705178854,2.03956094397418,2.15676899030837,2.15676899030837,1.44304,1088
"65",2024,0.263441410955158,0.00135231612411553,0.00135231612411553,0.0110228370069138,0.0162393898584479,0.016025641025641,0.016025641025641,0.706253358079215,5.40754993198501,58.2244828938897,0.135853416187269,0.0932857002079728,0.0677633721755882,0.0677633721755882,1.11560920055054,1.51624276582816,1.53259780556094,1.53259780556094,1.44304,1089
"66",2024,0.279238550134835,0.00172981954173276,0.00172981954173276,0.00985120377087877,0.0142951326949356,0.016025641025641,0.016025641025641,0.915693761942642,3.07467723589574,63.7822483967969,0.144556996032337,0.112919118716041,0.0744521079649287,0.0744521079649287,0.979773699897845,1.41004173034841,1.67607105412385,1.67607105412385,1.44304,109
"67",2024,0.228896354966048,0.00159877306813568,0.00159877306813568,0.0122818153705299,0.0132930229617959,0.016025641025641,0.016025641025641,0.755820421123761,11.6807779915535,59.7293258122238,0.115259177464884,0.0489034404994497,0.039531012117504,0.039531012117504,1.17588665663887,1.60284582505239,2.09132136388264,2.09132136388264,1.44304,1091
"68",2024,0.211544103044213,0.00172277641676619,0.00172277641676619,0.00998620246591938,0.0200311668500615,0.016025641025641,0.016025641025641,0.766832055335768,5.4663904838743,59.0977615185715,0.11215722083503,0.109053480712733,0.0545664598244947,0.0545664598244947,1.2,1.41856778010047,1.52072395268169,1.52072395268169,1.44304,1092
"69",2024,0.169122004908007,0.00214946411319415,0.00214946411319415,0.00840008236966532,0.0168693747225297,0.016025641025641,0.016025641025641,0.858251309638886,5.57495807701548,75.3145532308797,0.124045075168304,0.0482180983873619,0.0442564600586721,0.0442564600586721,1.2,1.47715509440303,1.95825434602496,1.95825434602496,1.44304,1093
"70",2024,0.181334752398188,0.00195514875280997,0.00195514875280997,0.00762103970804465,0.0141946853763283,0.016025641025641,0.016025641025641,0.819993134629613,7.3641938728441,61.5849375656858,0.128713596101728,0.0609433749696823,0.0536214897145368,0.0536214897145368,1.2,1.6802105891054,1.8483024246118,1.8483024246118,1.44304,1094
"71",2024,0.295222879757865,0.00145209584702866,0.00145209584702866,0.00974542526620327,0.0133434127640357,0.016025641025641,0.016025641025641,0.808896707926546,5.17358906092652,63.0178483339406,0.126746995061756,0.0630677374464717,0.0583466928999779,0.0583466928999779,1.11021658546036,1.18323465262333,1.55748745295484,1.55748745295484,1.44304,1098
"72",2024,0.314300167119621,0.00131827972430088,0.00131827972430088,0.0112250499148325,0.0160585587662399,0.016025641025641,0.016025641025641,0.750709494142673,5.08756395685827,62.3037806483411,0.123364515041165,0.114311003059044,0.0816582011721411,0.0816582011721411,1.2,1.34510827742433,1.55841316631084,1.55841316631084,1.44304,11
"73",2024,0.188018054216351,0.00182686174070495,0.00182686174070495,0.011452876228027,0.019503075322396,0.016025641025641,0.016025641025641,0.766072151015451,5.70667818949709,69.5514757560477,0.120540853854658,0.0864382675321672,0.0579411603101952,0.0579411603101952,1.2,2.23630175361922,2.34414543122298,2.34414543122298,1.44304,110
"74",2024,0.171821800035344,0.00202641722461527,0.00202641722461527,0.00978778625904138,0.0145113860661409,0.016025641025641,0.016025641025641,0.827405721577771,3.09501895376826,47.2081773142436,0.16,0.125119432994973,0.0819713088231007,0.0819713088231007,1.05025792665933,1.35145690894845,1.56416997343272,1.56416997343272,1.44304,1100
"75",2024,0.276489473998132,0.00168999584117138,0.00168999584117138,0.00979997253976752,0.0215300508160582,0.016025641025641,0.016025641025641,0.888506119721455,3.20558929599187,62.1756452733774,0.139960774285561,0.100939116562975,0.0723421632074196,0.0723421632074196,1.19722416350558,1.75705755739473,2.03788383352434,2.03788383352434,1.44304,1101
"76",2024,0.17798899700313,0.00157903397720565,0.00157903397720565,0.0110302800434312,0.0173307020827274,0.016025641025641,0.016025641025641,0.652164252172936,4.50472966267079,65.7554567621183,0.114948979635086,0.0710737414441069,0.0602816466722204,0.0602816466722204,0.917447727096322,1.31264069301115,1.55143209133198,1.55143209133198,1.44304,1103
"77",2024,0.333133490250401,0.00138280308472425,0.00138280308472425,0.0123504373216491,0.0212119667406548,0.016025641025641,0.016025641025641,0.808896974448789,3.12890830982199,47.9289037379492,0.135701546362529,0.123293875937442,0.0702056888568146,0.0702056888568146,0.890186960824843,1.20247930331617,1.69649558941583,1.69649558941583,1.44304,1104
"78",2024,0.252490982196931,0.00146084576376917,0.00146084576376917,0.0107249270093204,0.0206329159093297,0.016025641025641,0.016025641025641,0.729592291316363,6.80698378821361,67.9101830324313,0.108684325913756,0.0972101156345874,0.0573323103662207,0.0573323103662207,1.2,1.25139634945923,2.23732221687631,2.23732221687631,1.44304,1107
"79",2024,0.157053166734332,0.00213681746814617,0.00213681746814617,0.0139617448449365,0.0140393295089846,0.016025641025641,0.016025641025641,0.822757985549961,3.08220146215963,50.7446277987156,0.127927614879059,0.12632222832221,0.0867461078776344,0.0867461078776344,0.738844455013368,0.812420097322596,1.15553670053507,1.15553670053507,1.44304,1108
"80",2024,0.292113792400753,0.00130332016077182,0.00130332016077182,0.0142592429998656,0.0136267943233705,0.016025641025641,0.016025641025641,0.731610757784483,7.01394748252602,70.6556021353466,0.111085153359194,0.0481388509678091,0.0472231872005011,0.0472231872005011,1.168806630624,1.50218359753604,1.93752697359387,1.93752697359387,1.44304,1109
"81",2024,0.339850276958997,0.00146438488623538,0.00146438488623538,0.0118299125366963,0.013319741488401,0.016025641025641,0.016025641025641,0.892113107535902,5.69707114599221,54.0680558461223,0.138688695796325,0.134411248282798,0.093118057352967,0.093118057352967,1.12557786902929,1.73667624647829,2.24836676395718,2.24836676395718,1.44304,111
"82",2024,0.241353956156398,0.00158941049668741,0.00158941049668741,0.0090686738220696,0.0183645514739838,0.016025641025641,0.016025641025641,0.760202231702588,4.71406587341245,83.8520343024859,0.101693565756886,0.100230420750959,0.0440690057743913,0.0440690057743913,1.2,1.42230292173044,2.45,2.45,1.44304,1110
"83",2024,0.193551535138193,0.0022900924301376,0.0022900924301376,0.00886655682657231,0.0224666174632571,0.016025641025641,0.016025641025641,0.961462869654508,4.79233225191177,66.2291972677613,0.132343911310437,0.119745764652511,0.0604085738171361,0.0604085738171361,1.2,1.74799581491013,2.29840879880003,2.29840879880003,1.44304,1114
"84",2024,0.36544919970957,0.001184590805901,0.001184590805901,0.0107649117831225,0.0188358093141178,0.016025641025641,0.016025641025641,0.762974799830774,6.0286943890542,56.2373238820825,0.134222379112409,0.0836056558840239,0.0706749318691319,0.0706749318691319,1.2,1.5438597306083,1.7293689520978,1.7293689520978,1.44304,1115
"85",2024,0.232934049640271,0.00172992020363449,0.00172992020363449,0.0111627599741739,0.013696113997293,0.016025641025641,0.016025641025641,0.838018232907012,3.04020403926932,61.8197084469088,0.134801648668757,0.108656309841105,0.0580609673847216,0.0580609673847216,0.711767663812281,1.50778262050148,1.84624431651753,1.84624431651753,1.44304,1116
